Voltage,Current
1786,1970
2015,1830
1580,1151
849,588
489,628
879,1232
1591,1892
2027,1960
1766,1400
1070,676
550,535
689,1006
1350,1737
1962,1999
1916,1627
1307,881
661,516
574,790
1155,1507
1828,1965
2014,1818
1542,1139
826,596
526,651
913,1296
1640,1915
2031,1971
1754,1361
1052,711
543,544
672,1046
1403,1754
1991,2023
1913,1594
1286,904
644,517
604,835
1158,1554
1840,2028
2001,1799
1524,1078
789,554
529,645
910,1338
1655,1931
2040,1939
1744,1297
996,658
522,561
761,1091
1436,1750
1979,2008
1900,1535
1196,808
626,516
617,866
1196,1581
1862,2021
1962,1755
1447,1038
765,527
531,682
960,1348
1669,1956
2031,1907
1679,1291
971,652
522,572
787,1101
1500,1808
2027,1997
1853,1522
1194,831
615,514
682,881
1246,1626
1905,1960
1978,1716
1427,1017
740,493
542,731
1000,1372
1731,1967
2035,1896
1650,1266
931,726
505,533
842,1160
1526,1849
2142,1994
1754,1494
1165,783
583,525
609,936
1286,1672
1927,2025
1975,1710
1395,970
708,549
556,735
1047,1415
1753,2012
1950,1878
1561,1198
891,622
521,600
826,1193
1570,1867
2018,2000
1792,1442
1119,748
569,518
664,1010
1318,1708
1939,2037
1939,1649
1313,950
669,535
609,767
1087,1468
1780,1980
2029,1834
1564,1153
868,546
557,620
861,1223
1605,1899
2027,1952
1788,1404
1080,718
571,533
648,1037
1385,1730
1949,2012
1932,1634
1318,923
667,510
554,816
1129,1567
1819,1997
1999,1828
1563,1139
840,576
529,644
944,1276
1624,1924
1970,1960
1756,1379
1061,669
561,626
742,1059
1402,1743
1962,2008
1916,1605
1271,856
645,520
609,838
1119,1512
1841,2013
2014,1814
1485,1089
791,563
543,661
966,1322
1656,1953
2032,1901
1693,1328
1000,665
516,554
755,1090
1430,1766
1985,2008
1884,1555
1218,837
634,527
610,861
1196,1556
1864,2018
1973,1763
1481,1066
774,545
548,680
965,1335
1701,1948
2049,1938
1694,1292
976,652
533,542
758,1117
1496,1821
1991,1977
1841,1530
1194,817
609,535
640,948
1273,1634
1890,2023
1936,1740
1437,1038
744,548
534,705
1041,1399
1726,1965
2033,1925
1670,1271
942,622
513,615
802,1163
1511,1841
2003,1986
1827,1491
1158,773
586,524
648,942
1262,1644
1913,2024
1975,1699
1387,971
711,518
530,726
1044,1447
1780,1971
2027,1860
1591,1203
884,610
520,605
842,1181
1548,1866
2008,1956
1792,1451
1106,744
594,459
663,937
1321,1670
1946,2023
1948,1674
1349,950
700,524
573,751
1072,1496
1792,1999
2023,1843
1654,1177
864,596
530,625
818,1254
1623,1860
2033,1971
1780,1430
1082,728
555,526
710,1041
1366,1721
1975,2103
1910,1648
1335,932
677,518
582,750
1130,1524
1809,2012
2066,1883
1600,1136
836,555
526,650
905,1286
1629,1916
2027,1946
1757,1378
971,677
549,543
732,1045
1397,1764
1949,2009
1909,1604
1249,861
643,517
596,830
1187,1543
1834,2002
2002,1768
1515,1089
800,536
519,657
939,1305
1651,1918
2036,1933
1711,1282
982,672
540,571
739,1070
1423,1764
1985,2011
1882,1558
1235,830
620,510
614,843
1187,1603
1874,1935
1999,1758
1442,1059
773,556
507,648
985,1357
1680,1944
2014,1897
1690,1297
971,654
533,530
782,1160
1482,1815
1991,2024
1887,1521
1213,832
621,513
624,881
1219,1614
1884,1993
1988,1742
1428,1050
750,547
537,786
1005,1406
1713,1941
2035,1892
1659,1271
912,624
526,583
806,1177
1511,1836
2002,2006
1854,1519
1152,779
596,523
648,924
1213,1660
1916,2017
1981,1707
1394,1003
722,529
555,705
1038,1406
1734,1972
2030,1873
1648,1221
913,611
497,596
826,1182
1522,1870
2014,1983
1806,1428
1145,750
598,518
664,947
1311,1693
1928,2048
1937,1674
1394,934
703,521
557,778
1099,1478
1806,1996
2038,1868
1698,1194
871,616
531,651
871,1249
1584,1867
2014,1985
1792,1416
1087,701
579,539
703,1022
1370,1717
1957,2048
1927,1642
1309,912
642,516
587,778
1148,1506
1766,2010
2025,1821
1555,1120
823,578
522,657
896,1279
1622,1906
2014,1960
1775,1405
1011,698
557,542
734,1037
1391,1759
1966,2016
1897,1582
1270,868
574,514
593,757
1158,1529
1831,1982
2001,1793
1513,1128
804,581
509,650
917,1284
1625,1940
2009,1945
1724,1349
1015,683
537,547
748,1071
1472,1788
1997,2012
1884,1554
1281,855
635,501
594,858
1209,1597
1858,2013
2001,1749
1494,1076
791,555
531,666
978,1322
1723,1943
2022,1914
1705,1307
1002,666
539,576
770,1079
1449,1792
1988,2021
1885,1561
1205,818
594,506
635,907
1251,1620
1885,2007
2005,1741
1453,1015
739,532
549,686
1012,1395
1714,1948
2029,1914
1671,1297
920,626
531,586
789,1142
1505,1834
1996,2001
1833,1491
1196,783
593,508
648,933
1274,1645
1897,2030
1962,1699
1392,1035
739,518
555,737
1031,1399
1735,1979
2027,1871
1624,1224
929,620
524,616
836,1171
1532,1868
2080,1985
1805,1459
1176,778
583,518
654,980
1326,1661
1929,2010
1952,1673
1375,958
683,519
559,760
1099,1481
1778,1995
2023,1850
1588,1184
893,597
539,647
870,1247
1587,1875
2014,1971
1786,1352
1102,716
588,528
695,998
1348,1716
1936,2025
1951,1654
1468,868
703,517
581,801
1121,1504
1818,1996
2016,1833
1503,1141
818,570
531,624
897,1251
1610,1883
2012,1966
1750,1357
1043,651
557,547
715,1024
1392,1734
1949,2002
1915,1608
1283,871
648,513
579,819
1156,1531
1856,2010
1992,1810
1511,1100
803,556
526,663
878,1279
1546,1929
2027,1931
1732,1288
1064,695
542,542
731,1078
1429,1755
1936,2016
1909,1595
1259,881
635,513
615,869
1194,1610
1863,1998
2001,1784
1470,1075
783,556
531,689
979,1351
1688,1944
2053,1922
1701,1284
1021,571
559,565
773,1125
1469,1800
1988,2011
1866,1551
1222,792
605,524
624,881
1231,1597
1879,2023
1988,1751
1447,1022
754,553
550,697
993,1346
1710,1951
2032,1886
1650,1254
949,630
513,586
783,1141
1494,1841
2003,1996
1834,1506
1161,785
583,518
641,910
1260,1635
1919,2010
1962,1713
1416,1001
724,534
569,711
1000,1434
1758,1982
2059,1870
1636,1230
932,616
491,605
830,1208
1583,1869
2017,1982
1819,1448
1130,827
593,513
673,980
1325,1687
1915,2017
1950,1676
1369,1004
700,514
575,774
1089,1497
1780,1981
2036,1863
1598,1196
882,589
526,600
861,1227
1583,1893
1978,1972
1789,1425
1076,723
557,529
748,1020
1331,1712
1965,2024
1928,1665
1298,913
657,521
576,803
1113,1502
1787,1954
2014,1828
1555,1129
870,585
519,636
896,1265
1578,1893
2025,1948
1753,1365
1053,752
543,541
706,1029
1386,1726
1970,2012
1911,1608
1306,880
662,504
582,806
1135,1548
1845,2012
1999,1807
1528,1054
822,576
522,635
924,1314
1638,1918
2033,1936
1721,1359
1041,684
531,548
796,1089
1457,1776
1978,2012
1899,1578
1253,878
623,528
620,877
1206,1598
1853,2015
1988,1763
1538,1076
787,550
535,678
935,1339
1676,1936
2009,1923
1689,1329
974,648
526,570
773,1103
1456,1789
1981,2010
1884,1517
1189,830
604,509
699,881
1219,1647
1879,2037
1994,1727
1456,1037
747,537
548,699
998,1374
1706,1957
2010,1899
1662,1266
940,627
609,574
787,1141
1479,1841
2026,1983
1844,1495
1157,805
617,493
722,919
1249,1664
1916,2025
1961,1699
1387,992
737,607
556,727
1061,1452
1751,1972
2029,1884
1653,1229
931,618
510,607
839,1193
1546,1849
2014,1995
1834,1461
1139,752
609,523
697,957
1313,1683
1924,2012
1996,1667
1374,961
691,518
569,782
1036,1459
1776,1982
2055,1872
1606,1193
870,598
532,617
859,1226
1542,1854
1978,1993
1823,1401
1090,714
568,532
665,987
1344,1712
1939,2023
1932,1634
1324,907
673,518
505,793
1105,1493
1822,1991
2020,1819
1524,1154
861,588
535,630
873,1254
1589,1905
2017,1962
1763,1393
1065,727
559,541
689,999
1397,1768
1962,2019
1918,1614
1291,900
649,509
613,842
1122,1564
1835,2017
2004,1807
1528,1115
813,603
524,624
936,1311
1672,1938
2041,1938
1747,1348
1026,683
575,584
744,1074
1437,1768
1980,2031
1899,1578
1241,868
627,516
609,845
1177,1578
1854,2017
2001,1753
1494,1052
769,544
531,681
913,1340
1677,1937
2028,1922
1689,1289
983,648
521,564
765,1125
1461,1789
1996,2021
1862,1534
1202,814
607,511
620,883
1222,1614
1841,2018
1975,1732
1444,1024
765,521
536,714
1013,1378
1705,1971
2042,1933
1653,1261
935,636
522,625
740,1119
1529,1844
1999,1999
1832,1519
1165,796
595,492
636,964
1287,1657
1917,2023
1962,1714
1414,993
727,530
550,692
1020,1439
1757,1980
2031,1881
1622,1247
910,620
526,607
857,1204
1557,1864
2017,1988
1763,1470
1104,762
591,529
674,1040
1319,1660
1921,2025
1936,1681
1390,942
692,522
552,748
1080,1451
1786,1985
2023,1873
1585,1195
869,595
530,637
860,1217
1573,1869
2022,1979
1792,1425
1100,731
571,522
751,978
1335,1690
1944,2023
1934,1643
1338,902
664,541
569,767
1077,1475
1802,2004
2014,1839
1571,1145
854,575
527,609
911,1253
1622,1940
2031,1950
1779,1367
1053,711
569,543
712,1080
1411,1751
1977,2014
1914,1608
1287,898
651,537
574,834
1191,1549
1837,2010
1993,1797
1536,1114
819,571
531,668
931,1285
1643,1928
2033,1939
1741,1357
1026,673
539,497
722,1070
1430,1788
2001,2017
1916,1592
1278,846
622,504
609,851
1182,1557
1853,2010
2014,1775
1490,1072
768,553
530,665
921,1335
1675,1932
2037,1916
1698,1305
988,652
530,506
739,1110
1466,1776
1983,2001
1873,1521
1190,812
618,518
633,865
1246,1608
1889,2021
1981,1729
1441,1024
752,539
557,713
992,1438
1705,1960
2035,1893
1705,1272
939,637
557,577
739,1177
1527,1834
1988,1993
1845,1502
1171,793
609,521
672,933
1284,1658
1909,2021
1962,1713
1403,1006
729,532
543,740
1039,1399
1744,1969
2017,1883
1641,1241
944,612
530,591
834,1185
1540,1850
2014,1984
1835,1478
1112,760
583,524
653,941
1331,1693
1924,2028
1966,1687
1361,922
691,514
561,754
1038,1452
1737,1958
2025,1854
1585,1194
865,616
522,613
843,1211
1553,1893
2026,1964
1770,1426
1087,735
570,519
700,980
1338,1699
1919,2041
1903,1634
1322,921
675,518
537,783
1105,1521
1822,2004
2015,1873
1569,1156
844,582
529,631
867,1284
1624,1919
2029,1956
1764,1384
1066,710
562,534
721,1040
1402,1739
1961,1999
1921,1671
1269,903
661,517
596,847
1169,1528
1832,2010
2001,1814
1533,1115
819,563
526,654
922,1296
1606,1892
2025,1931
1742,1365
1008,677
534,544
744,1059
1418,1760
1970,2018
1920,1571
1228,863
652,517
601,800
1176,1556
1828,2011
2020,1764
1474,1052
776,548
531,665
974,1334
1676,1936
2040,1919
1680,1297
969,654
540,568
772,1100
1459,1823
1976,2000
1842,1539
1204,827
609,506
617,768
1173,1685
1887,2010
1988,1740
1422,1035
745,531
531,700
1013,1396
1726,1957
2046,1906
1690,1276
945,645
535,555
806,1165
1505,1826
1988,2003
1853,1515
1169,809
614,524
644,926
1275,1646
1905,2022
1977,1721
1429,1035
717,531
552,731
1034,1438
1734,1971
2037,1894
1651,1249
884,622
530,600
819,1177
1533,1831
2009,2009
1849,1464
1130,769
570,523
649,896
1266,1677
1916,2034
1940,1683
1365,952
706,519
561,750
1067,1414
1777,1982
1997,1858
1596,1182
874,581
525,609
855,1207
1558,1893
2014,1966
1783,1428
1090,739
576,530
676,971
1338,1725
1918,2027
1950,1656
1334,938
687,520
568,764
1119,1523
1799,1996
2018,1836
1569,1167
920,589
523,646
900,1262
1620,1899
2027,1987
1770,1403
1077,741
563,534
713,1037
1385,1753
1988,2027
1909,1633
1312,908
646,515
583,795
1148,1515
1823,1997
2015,1836
1541,1106
780,563
527,629
919,1374
1639,1925
2035,1945
1740,1324
989,697
543,554
727,1070
1426,1800
2028,2013
1887,1564
1234,811
637,517
609,874
1181,1549
1863,2021
1996,1772
1488,1078
778,530
543,670
948,1322
1668,1961
2023,1925
1688,1310
979,657
532,570
759,1106
1479,1815
2002,2014
1869,1542
1229,830
622,517
621,872
1248,1617
1887,2017
2010,1785
1462,1031
776,555
532,713
1008,1393
1722,1970
2028,1901
1679,1271
948,648
537,585
796,1142
1522,1823
2001,2003
1848,1514
1204,825
596,509
638,915
1260,1619
1889,2017
1962,1724
1442,991
726,534
531,726
1026,1427
1688,1976
2029,1899
1625,1223
897,626
518,594
818,1179
1531,1842
1994,2002
1817,1464
1148,766
588,523
686,954
1281,1683
1918,2012
1949,1696
1339,952
712,529
568,748
1053,1438
1773,1995
2015,1851
1596,1207
904,609
524,624
813,1194
1537,1883
2023,1974
1780,1438
1116,765
566,530
686,1011
1371,1717
1949,2109
1931,1665
1340,933
692,518
571,803
1130,1503
1817,2012
2033,1847
1574,1184
860,598
543,639
896,1269
1623,1906
2025,1969
1772,1400
1077,700
557,538
714,1027
1370,1750
1958,2045
1908,1616
1299,877
644,508
582,822
1156,1528
1832,1997
2018,1821
1505,1111
807,564
524,660
932,1268
1638,1958
2066,1940
1705,1348
1016,687
554,565
731,1064
1453,1751
1967,2004
1895,1570
1258,858
624,514
612,847
1182,1556
1850,2214
1994,1768
1486,1087
787,561
526,672
934,1323
1680,1952
2037,1960
1702,1313
1000,651
560,568
753,1117
1475,1810
2000,2018
1870,1556
1226,829
628,487
637,881
1256,1608
1879,2015
2014,1772
1474,1055
791,543
541,705
1000,1374
1699,1981
2036,1902
1694,1285
974,620
557,570
736,1140
1485,1798
2025,2008
1876,1531
1174,804
600,507
650,896
1236,1617
1896,2021
1975,1738
1405,1011
713,536
537,726
1016,1416
1734,1969
2055,1969
1639,1237
911,622
531,589
814,1172
1523,1815
2033,1971
1822,1471
1170,777
593,542
649,933
1284,1609
1921,2038
1962,1662
1391,985
714,522
569,750
1057,1468
1779,1995
2026,1905
1603,1197
894,581
533,601
839,1215
1570,1882
2012,1951
1801,1454
1120,758
580,537
687,994
1339,1696
1925,2032
1949,1667
1352,945
692,521
575,778
1105,1495
1788,1985
2023,1844
1566,1155
857,574
526,622
878,1267
1615,1898
2023,1971
1724,1401
1022,702
553,540
696,1025
1356,1746
1975,2022
1923,1600
1284,894
661,517
590,808
1135,1530
1827,2055
2033,1782
1481,1092
816,562
542,649
918,1286
1633,1914
2032,1901
1728,1345
1031,686
550,546
784,1058
1406,1752
1978,2014
1901,1548
1264,868
644,521
609,834
1155,1578
1858,2006
2007,1785
1505,1091
792,603
529,663
955,1348
1677,1941
2039,1925
1704,1322
1002,682
539,555
758,1112
1468,1787
1989,1997
1884,1543
1234,844
618,518
622,866
1196,1594
1870,2014
1999,1756
1489,1068
771,534
540,726
959,1363
1694,1983
2040,1906
1702,1292
940,632
508,584
775,1139
1479,1820
1989,2010
1858,1484
1128,793
604,508
639,908
1249,1629
1895,2054
1996,1748
1416,1001
767,505
480,715
1005,1395
1729,1995
2014,1891
1650,1252
922,599
518,590
818,1172
1516,1867
2016,1988
1822,1478
1144,775
613,520
648,934
1289,1678
1883,2023
1962,1687
1393,1010
716,556
542,740
1079,1472
1778,1986
2036,1866
1620,1192
885,611
529,611
852,1234
1560,1868
2014,2012
1807,1421
1117,751
583,518
687,1003
1366,1691
1951,2027
1939,1655
1322,941
685,505
587,783
1105,1498
1797,1975
2015,1870
1613,1141
842,579
531,629
885,1255
1615,1891
2028,1998
1789,1360
1078,700
556,540
664,1022
1373,1759
1950,2005
1922,1608
1284,873
638,504
589,806
1130,1510
1805,2003
2010,1789
1531,1120
820,579
532,675
901,1275
1627,1915
2037,1946
1758,1363
1028,700
549,562
750,1046
1430,1764
1977,2021
1898,1605
1260,868
644,527
591,824
1171,1575
1857,2012
2023,1778
1520,1076
802,566
526,701
956,1330
1620,1924
2038,1940
1718,1337
1013,681
539,567
779,1106
1442,1787
2007,1970
1870,1508
1222,838
588,512
622,881
1229,1603
1884,2012
2001,1763
1506,1044
752,524
532,696
994,1387
1700,1945
2042,1906
1697,1271
942,647
535,578
777,1130
1492,1810
1992,2011
1848,1438
1183,793
595,475
625,908
1231,1619
1889,2018
1972,1686
1416,1010
729,542
555,698
1018,1421
1741,1982
2045,1893
1650,1247
906,630
526,607
809,1152
1520,1854
2014,1999
1830,1496
1156,778
597,513
648,906
1301,1667
1911,2025
1957,1699
1427,970
735,521
559,788
1096,1465
1772,1976
2015,1855
1609,1213
888,607
532,621
860,1229
1586,1879
2014,1958
1801,1430
1129,728
571,485
683,997
1344,1688
1926,2032
1932,1708
1358,883
672,513
560,787
1127,1481
1806,1993
2023,1835
1558,1132
852,585
516,658
871,1245
1588,1873
2017,1931
1748,1387
1062,715
572,519
687,988
1372,1722
1949,2020
1923,1608
1277,908
662,513
586,796
1119,1497
1838,2024
2005,1815
1527,1132
831,570
557,650
899,1276
1655,1908
2027,1946
1754,1365
1044,704
548,540
708,1061
1416,1739
1988,2021
1909,1599
1279,882
671,516
587,851
1170,1562
1857,2003
2005,1802
1520,1091
793,573
529,678
996,1343
1670,1932
2027,1910
1718,1335
1041,657
532,568
757,1112
1405,1784
1988,2006
1885,1573
1301,829
599,510
635,874
1209,1597
1872,2021
1997,1752
1448,1072
754,545
530,596
974,1348
1692,1944
2038,1905
1671,1284
939,648
535,598
789,1128
1485,1789
1999,1997
1845,1523
1186,808
591,530
635,872
1235,1609
1905,2014
1981,1723
1430,1010
665,538
517,697
1008,1429
1726,1969
2032,1908
1650,1260
926,620
530,588
804,1193
1546,1872
2015,1985
1832,1493
1147,775
621,519
670,962
1311,1674
1906,2037
1963,1694
1366,983
712,522
565,763
1090,1446
1765,1974
2010,1875
1623,1205
900,597
528,609
854,1215
1544,1859
2031,1962
1821,1565
1092,737
578,532
670,971
1335,1690
1936,2024
1953,1651
1335,986
686,520
570,778
1113,1469
1769,2012
2029,1844
1556,1157
857,573
526,618
870,1237
1601,1879
2024,1964
1806,1409
1078,715
535,518
696,1022
1352,1711
1959,2021
1924,1636
1310,907
672,515
578,787
1109,1502
1825,1999
2018,1816
1557,1142
831,586
526,645
917,1292
1650,1914
2023,1931
1756,1344
1040,682
604,534
744,1062
1418,1819
1962,2008
1923,1605
1282,881
647,509
616,834
1170,1570
1805,2032
2007,1798
1517,1113
823,555
479,680
948,1327
1662,1924
2040,1944
1726,1361
1000,655
539,564
745,1089
1442,1787
1994,2006
1883,1566
1200,829
620,496
598,855
1191,1580
1858,1983
1992,1736
1462,1058
765,552
535,679
948,1344
1694,1939
2088,1910
1679,1291
969,649
532,572
762,1141
1464,1819
1980,1999
1859,1536
1205,814
613,520
622,903
1257,1648
1910,2022
1975,1723
1427,1044
739,534
529,710
1026,1426
1746,1968
2007,1893
1646,1221
922,621
548,599
822,1181
1539,1851
2011,2009
1840,1486
1177,805
585,518
666,951
1296,1676
1916,2034
1960,1696
1457,1008
742,544
578,748
1064,1426
1741,1972
2027,1870
1615,1217
884,584
522,605
832,1205
1558,1873
2031,1979
1825,1437
1104,747
572,523
667,968
1325,1678
1903,2024
1940,1642
1338,935
711,530
565,765
1064,1395
1781,1995
1988,1842
1574,1183
858,605
519,611
861,1224
1561,1893
2027,1958
1780,1404
1056,724
594,532
687,995
1389,1721
1957,2024
1952,1635
1321,893
654,516
576,798
1142,1529
1830,1995
2004,1821
1540,1145
829,576
519,653
926,1297
1700,1910
2036,1956
1753,1372
1048,704
609,546
732,1065
1414,1771
1977,2014
1910,1606
1283,886
641,543
556,847
1182,1553
1844,2002
2010,1798
1520,1083
805,543
530,663
932,1307
1650,1924
1992,1951
1731,1322
1000,675
542,590
738,1096
1430,1789
1988,2023
1872,1573
1234,851
650,514
611,857
1186,1586
1843,2062
1989,1755
1487,1071
781,534
532,699
954,1348
1685,1964
2029,1903
1649,1298
968,658
532,574
770,1115
1503,1832
2018,2004
1859,1523
1186,805
609,505
640,908
1267,1650
1909,2021
2000,1734
1434,1024
741,543
534,699
1018,1401
1727,1989
2082,1897
1646,1287
930,646
541,588
835,1193
1547,1849
2007,1987
1853,1503
1167,770
585,517
667,933
1279,1645
1897,2028
1983,1700
1402,967
687,521
557,743
1059,1437
1735,1976
2036,1881
1589,1203
893,609
526,605
791,1198
1553,1836
2010,1984
1801,1422
1100,760
578,521
647,989
1313,1667
1910,2023
1951,1661
1360,957
687,529
565,754
1080,1466
1815,1992
2022,1842
1580,1168
868,584
531,623
867,1227
1601,1902
2022,1969
1792,1399
1078,739
568,527
708,1027
1372,1721
1957,2019
1939,1636
1327,935
661,508
522,806
1134,1528
1827,1999
2040,1834
1564,1139
844,581
532,647
901,1276
1618,1899
2040,1958
1758,1378
1053,693
534,550
735,1052
1410,1753
1954,2024
1910,1622
1292,868
628,517
596,847
1173,1532
1840,1998
2012,1814
1495,1084
796,570
607,649
934,1335
1648,1914
2039,1932
1708,1357
999,671
535,547
722,1091
1431,1779
1980,2001
1863,1542
1225,836
626,507
623,866
1198,1561
1885,2015
1999,1736
1470,1059
765,598
535,703
965,1374
1690,1952
2038,1978
1676,1293
974,645
536,568
739,1138
1496,1827
1988,2004
1858,1526
1191,818
603,509
639,908
1267,1632
1887,2013
1979,1750
1427,1025
745,482
543,673
1001,1370
1740,1957
2036,1945
1665,1263
948,617
521,592
804,1164
1508,1836
2018,1997
1847,1507
1170,774
586,514
644,920
1277,1652
1909,2028
1909,1722
1383,984
716,518
568,740
1052,1429
1744,1961
2028,1875
1661,1215
893,610
517,585
848,1190
1533,1854
2029,1999
1814,1441
1104,744
584,511
657,965
1330,1691
1936,2003
1953,1670
1349,933
698,534
556,755
1064,1489
1804,1997
2005,1843
1569,1176
858,594
527,585
870,1245
1589,1897
2020,1964
1811,1357
1091,735
570,526
717,1014
1363,1720
1941,2024
1883,1642
1320,920
673,514
596,773
1131,1511
1806,2010
2021,1831
1555,1149
839,574
525,641
903,1275
1629,1909
2022,1965
1753,1400
1052,705
539,544
714,1035
1376,1741
1962,2038
1921,1582
1261,881
640,508
620,817
1134,1569
1843,2007
2014,1779
1496,1078
778,554
532,659
909,1314
1661,1925
2063,1926
1711,1296
987,669
540,548
740,1072
1427,1790
1983,2012
1875,1563
1232,843
614,520
608,842
1186,1626
1888,2037
1997,1764
1536,1063
773,523
531,691
984,1436
1722,1948
2010,1904
1675,1296
996,652
534,527
783,1153
1479,1815
2001,2010
1872,1541
1266,830
618,521
635,887
1249,1615
1889,2020
1990,1750
1422,1045
737,530
541,714
1015,1399
1750,1961
2035,1838
1643,1288
928,648
523,580
791,1142
1508,1829
2007,1982
1849,1528
1170,783
596,534
792,918
1270,1635
1902,2006
1966,1690
1384,992
713,517
548,734
1040,1451
1742,1958
2018,1816
1608,1193
896,616
526,598
834,1184
1529,1878
2022,1999
1806,1449
1156,782
579,521
661,961
1294,1662
1935,2022
1947,1678
1358,957
669,511
568,752
1088,1481
1765,1988
2027,1842
1585,1199
848,592
530,629
878,1252
1558,1886
2025,1971
1780,1429
1046,725
557,531
672,992
1358,1712
1947,2023
1937,1606
1337,933
690,514
584,791
1105,1509
1805,1998
2018,1837
1572,1152
828,607
524,637
896,1272
1636,1907
2044,1956
1758,1348
1026,691
567,545
726,1078
1400,1742
1962,2020
1899,1587
1261,791
644,540
595,843
1166,1542
1841,2002
2007,1785
1507,1101
796,567
528,663
936,1307
1654,1923
2036,1934
1714,1322
1011,671
557,556
738,1110
1458,1791
1999,2005
1886,1594
1274,851
635,518
605,817
1222,1603
1866,2018
1970,1788
1479,1044
771,553
530,693
984,1361
1697,1952
2040,1935
1702,1301
1008,658
617,579
779,1129
1509,1801
1993,1982
1879,1532
1212,832
603,516
610,889
1237,1608
1890,2024
1988,1762
1457,960
732,543
543,674
1009,1387
1733,1971
2018,1896
1608,1219
908,606
553,581
815,1184
1516,1849
2005,1996
1825,1457
1142,775
574,518
644,916
1290,1661
1921,2012
1953,1686
1374,980
718,530
537,751
1052,1451
1776,1990
1960,1888
1611,1211
859,620
530,626
838,1193
1576,1858
2014,1976
1784,1434
1114,753
562,527
662,997
1338,1667
1957,2031
1949,1672
1376,965
691,520
566,778
1090,1478
1796,1986
2027,1850
1583,1184
822,605
555,627
853,1245
1587,1882
1988,1977
1797,1434
1108,778
555,518
713,1001
1360,1690
1944,2023
1940,1635
1329,902
643,510
583,801
1135,1523
1818,1998
2009,1823
1525,1121
791,603
526,644
901,1289
1631,1906
2038,1947
1749,1361
1028,731
552,509
726,1036
1405,1741
1949,2029
1913,1580
1270,872
654,502
597,828
1165,1536
1871,2016
2014,1785
1535,1078
804,569
530,645
922,1297
1681,1934
2039,1939
1724,1343
1135,663
552,544
732,1087
1446,1751
1975,2012
1890,1595
1245,860
560,514
618,864
1202,1574
1862,2032
1999,1776
1493,1078
776,565
532,682
966,1344
1687,1938
2030,1936
1709,1312
987,652
609,538
761,1106
1479,1790
1998,2023
1870,1556
1195,817
605,521
624,890
1195,1608
1847,2016
1985,1761
1417,1052
741,544
548,708
1002,1379
1716,1979
2029,1875
1654,1245
932,714
578,582
792,1143
1509,1828
2001,1995
1840,1495
1166,779
604,514
634,907
1257,1623
1914,2024
1988,1709
1410,1006
735,544
530,724
1031,1447
1759,1971
2022,1866
1633,1232
905,623
534,587
809,1197
1557,1824
2015,1983
1818,1630
1151,747
609,524
661,954
1312,1652
1932,2025
1960,1700
1376,983
713,518
565,753
1068,1451
1782,2001
2024,1842
1590,1185
883,596
516,609
870,1227
1585,1878
2016,1974
1770,1443
1074,735
557,533
712,996
1342,1699
1951,2036
1938,1596
1313,907
656,519
585,800
1116,1490
1806,1993
2022,1828
1546,1137
844,576
526,634
896,1263
1614,1901
2026,1958
1757,1370
1044,703
565,535
709,1043
1363,1717
1949,2004
1921,1605
1262,903
622,510
596,812
1133,1549
1845,1999
2005,1801
1523,1115
817,569
523,647
939,1301
1654,1922
2035,1923
1722,1354
1030,665
528,539
740,1078
1429,1759
1974,2020
1910,1582
1260,855
623,518
530,860
1183,1581
1849,2012
1965,1869
1459,1091
776,544
514,683
966,1328
1675,1930
2030,1914
1692,1315
974,660
532,573
767,1105
1463,1852
1971,1999
1879,1520
1198,804
583,531
570,883
1221,1597
1877,2021
2013,1738
1427,1025
739,537
531,697
1000,1372
1696,1961
2036,1906
1670,1273
947,633
515,579
779,1136
1488,1838
2016,1986
1847,1473
1189,815
652,536
630,901
1245,1647
1912,2026
1967,1712
1416,1035
735,532
537,724
1042,1455
1741,1971
2025,1870
1639,1224
919,628
533,599
826,1193
1567,1849
2005,1974
1828,1458
1140,753
583,549
667,971
1327,1699
1928,2023
1973,1678
1365,967
685,543
557,755
957,1472
1806,1938
2049,1847
1619,1167
847,589
522,626
844,1230
1580,1871
2015,1974
1780,1400
1078,718
553,530
709,985
1339,1698
1948,2023
1899,1578
1285,907
675,513
614,821
1118,1490
1786,1993
2017,1828
1548,1140
844,510
526,632
885,1255
1596,1907
2029,1960
1752,1383
1052,712
561,569
703,1020
1410,1751
1970,2014
1913,1609
1295,895
661,514
631,809
1156,1508
1832,2008
2010,1791
1544,1130
818,643
505,636
970,1305
1650,1921
2036,1942
1741,1361
1034,710
540,545
704,1074
1420,1769
1939,2035
1900,1599
1251,863
609,501
607,890
1209,1586
1859,2008
2031,1776
1494,1040
765,545
501,679
967,1348
1696,1947
2031,1920
1719,1284
974,636
519,556
765,1115
1461,1789
1963,2012
1860,1549
1187,816
590,519
646,864
1230,1597
1879,2011
1980,1733
1443,1037
754,568
535,698
993,1365
1701,1964
2045,1897
1700,1266
926,648
533,568
724,1127
1503,1836
2004,2006
1856,1516
1182,786
597,502
649,925
1301,1655
1910,2024
1974,1727
1418,954
752,531
543,729
1053,1431
1744,1987
2022,1879
1624,1232
909,612
526,600
826,1194
1544,1857
1989,1981
1822,1470
1145,765
578,524
665,942
1312,1673
1920,2019
1988,1682
1387,952
695,518
550,764
1070,1468
1789,1986
2023,1845
1578,1178
870,602
522,529
857,1215
1571,1871
2022,1988
1785,1438
1096,735
562,525
