Voltage,Current
1966,1578
713,715
1598,1976
1245,524
1013,1969
1791,777
623,1570
2029,1249
531,981
1863,1766
905,593
1400,2021
1414,539
881,1862
1908,883
542,1387
2027,1557
643,857
1766,1902
1070,540
1197,1999
1640,637
683,1661
1979,1051
519,1182
1976,1648
765,674
1526,1991
1308,515
1053,1965
1798,750
605,1530
2019,1245
558,985
1857,1733
844,611
1431,1998
1474,543
870,1852
1905,920
563,1424
2015,1418
636,835
1740,1906
1076,520
1174,2022
1632,616
725,1724
1980,1078
561,1166
1971,1661
787,723
1597,1980
1261,535
1007,1919
1792,761
587,1489
2028,1263
543,994
1870,1790
916,570
1353,2060
1511,587
802,1847
1911,898
534,1331
2010,1521
675,772
1667,1901
1079,501
1190,2001
1681,644
679,1657
2004,1167
531,1193
1958,1649
757,667
1534,1971
1320,521
939,1919
1801,774
599,1502
2036,1331
591,905
1867,1838
1000,577
1361,1997
1473,588
765,1792
1975,989
526,1250
2014,1497
656,769
1709,1949
1160,491
1153,2011
1698,678
705,1709
1993,1106
504,1138
1945,1686
807,645
1492,1987
1277,495
999,1939
1830,816
575,1477
2038,1382
607,932
1849,1820
948,568
1301,2025
1514,594
769,1769
1919,929
557,1305
1983,1526
687,759
1650,1934
1182,522
1155,1998
1680,674
626,1636
2019,1159
543,1036
1879,1665
799,644
1497,2018
1353,567
908,1893
1880,888
589,1538
2059,1318
596,879
1792,1888
1004,544
1253,2017
1544,570
804,1792
1954,994
533,1284
2013,1543
696,817
1712,1919
1127,528
1143,1995
1679,675
646,1621
1996,1128
527,1121
1944,1715
815,634
1481,1984
1390,514
970,1940
1832,822
584,1406
2001,1380
607,864
1771,1815
948,584
1295,2023
1546,621
767,1768
1967,1023
523,1306
2014,1517
637,744
1647,1963
1183,519
1082,1971
1689,674
648,1634
2020,1202
530,1049
1898,1777
878,590
1474,2010
1370,538
888,1893
1876,861
534,1380
2092,1359
591,897
1783,1867
1035,510
1226,2016
1624,644
766,1777
1978,1031
526,1217
1975,1618
698,694
1566,1950
1218,508
1031,1973
1775,744
620,1556
2023,1286
540,1058
1884,1628
899,600
1440,2022
1431,537
870,1867
1854,822
570,1461
2029,1411
625,854
1759,1903
1077,562
1298,2023
1564,600
746,1746
1980,1059
529,1169
1965,1572
709,726
1612,1979
1235,514
1026,1957
1788,762
644,1592
2049,1229
557,1063
1861,1777
884,585
1376,2021
1399,538
882,1832
1940,887
549,1337
2014,1476
600,800
1764,1882
1043,525
1198,1983
1648,645
696,1738
1978,1063
559,1181
1966,1647
766,674
1531,1996
1310,508
1052,1967
1778,748
600,1530
2020,1246
580,986
1858,1741
857,610
1434,2004
1401,549
872,1842
1914,919
569,1426
2040,1424
620,858
1820,1896
1091,532
1157,2019
1588,624
723,1717
1994,1085
527,1155
1955,1665
784,704
1600,1986
1266,561
987,1931
1806,770
586,1503
2027,1245
564,992
1863,1815
908,581
1340,2029
1521,588
852,1841
1919,916
581,1312
2012,1517
671,767
1733,1971
1076,532
1183,2038
1653,658
679,1671
2014,1154
531,1168
1965,1657
776,660
1534,1999
1327,523
932,1919
1792,765
597,1502
2040,1335
585,907
1805,1874
1014,576
1327,2021
1527,584
791,1789
1960,1006
531,1245
1990,1511
670,754
1687,1959
1182,511
1135,1995
1682,678
701,1673
2001,1160
527,1128
1952,1742
790,620
1473,2047
1287,509
978,1933
1840,844
570,1479
2031,1376
599,943
1845,1858
968,548
1301,2015
1551,604
757,1751
1935,980
532,1285
1983,1543
692,757
1662,1956
1160,522
1157,1999
1689,674
670,1642
2023,1187
569,1135
1832,1674
791,648
1503,2009
1358,530
905,1893
1877,890
583,1452
2066,1352
595,885
1775,1867
1013,535
1236,2025
1516,586
755,1808
1962,1017
518,1292
2079,1550
715,790
1674,1931
1137,525
1126,2028
1610,707
635,1601
2016,1133
524,1132
1912,1703
824,636
1473,2012
1414,513
951,1935
1843,804
589,1443
2017,1382
609,870
1773,1815
956,555
1299,2023
1544,585
765,1767
1984,1037
515,1284
2007,1532
700,751
1649,1960
1197,517
1059,1962
1701,688
643,1622
1973,1210
549,1038
1896,1784
883,642
1479,2024
1376,534
905,1881
1884,878
552,1398
2040,1375
593,887
1803,1879
1031,504
1230,2014
1621,622
765,1742
1988,1036
531,1224
1981,1618
763,678
1563,1958
1196,513
1057,1958
1763,734
648,1612
2014,1218
548,1110
1936,1702
839,663
1429,2021
1390,530
913,1886
1833,837
568,1451
2027,1378
609,907
1782,1890
1047,568
1322,2047
1542,588
758,1746
1970,1024
513,1218
2030,1543
683,748
1650,1958
1197,516
1119,2062
1709,701
687,1686
1999,1132
524,1075
1942,1716
823,622
1453,1986
1312,521
909,1919
1847,790
600,1445
2027,1406
622,927
1827,1879
991,542
1262,2021
1576,612
729,1729
1947,957
492,1254
2000,1570
716,752
1643,1962
1213,547
1113,1988
1695,662
656,1618
2017,1191
543,1021
1964,1706
809,611
1481,2007
1402,555
893,1886
1892,828
578,1436
2047,1369
598,905
1775,1875
1027,524
1232,2024
1529,590
744,1775
1975,1022
536,1271
1996,1583
712,805
1690,1935
1170,516
1115,1983
1713,690
646,1616
2001,1141
548,1100
1928,1712
835,624
1458,2023
1414,531
948,1919
1784,823
556,1426
2030,1425
617,855
1751,1840
974,578
1286,2022
1570,550
745,1764
1962,1048
532,1284
1999,1556
689,727
1624,1970
1244,518
1039,1959
1711,686
644,1608
1990,1221
557,1014
1892,1779
912,629
1442,2019
1402,534
875,1863
1897,895
556,1396
2044,1404
606,855
1768,1869
1039,565
1217,2010
1635,594
739,1758
1964,1038
530,1194
1970,1626
744,681
1548,1963
1212,518
1041,1948
1779,756
600,1544
2022,1275
534,1035
1901,1759
878,598
1392,2026
1415,543
857,1851
1864,847
561,1397
2030,1427
588,847
1742,1908
1086,544
1258,2008
1590,614
717,1702
1998,1082
543,1155
1960,1578
731,713
1580,1996
1263,509
1012,1945
1809,782
636,1586
2042,1245
561,991
1897,1785
918,570
1407,1997
1488,540
859,1847
1924,915
534,1353
2023,1500
667,841
1753,1935
1085,466
1190,2006
1661,658
674,1639
1989,1081
537,1162
1957,1618
779,662
1532,2011
1338,510
1026,1954
1766,761
595,1492
2051,1268
596,969
1857,1755
871,598
1414,2023
1460,565
842,1845
1928,942
557,1402
2039,1439
625,821
1726,1913
1104,524
1172,2011
1581,624
713,1712
1959,1107
587,1166
1949,1681
799,705
1585,1969
1272,514
992,1931
1808,767
605,1484
2013,1249
560,988
1871,1810
927,577
1340,2037
1522,576
844,1841
1912,941
530,1319
1994,1519
664,773
1694,1933
1074,532
1173,2083
1622,669
683,1657
2010,1167
531,1177
1962,1652
773,674
1520,2002
1334,542
949,1909
1799,770
596,1530
2035,1333
586,956
1823,1854
1001,586
1358,2025
1477,571
804,1790
1966,939
531,1301
2031,1440
630,822
1727,1919
1062,530
1156,2023
1679,674
710,1708
1990,1100
537,1207
1981,1671
800,635
1496,1989
1268,523
1005,1939
1828,791
583,1484
2029,1350
560,971
1861,1811
939,570
1325,2027
1560,581
769,1778
1913,913
526,1314
2007,1510
659,760
1651,1958
1233,520
1115,2016
1675,667
635,1643
1972,1185
573,1058
1905,1656
804,646
1501,2012
1364,528
922,1891
1882,872
576,1483
2004,1335
600,889
1789,1866
1025,563
1228,2030
1521,585
753,1755
1970,1020
531,1201
1988,1561
713,790
1692,1946
1145,522
1108,1975
1721,653
644,1593
2001,1136
531,1102
1910,1721
839,630
1488,2021
1407,522
959,1933
1848,818
570,1438
1979,1387
609,851
1754,1818
983,563
1286,2024
1560,573
786,1789
1976,1043
524,1270
1999,1566
704,726
1625,1977
1233,519
1030,1906
1714,698
643,1606
2026,1232
538,1015
1883,1762
896,655
1454,2021
1400,484
896,1866
1884,881
540,1425
2034,1398
608,869
1781,1839
1056,534
1221,2023
1629,543
748,1762
1974,1047
529,1195
1963,1627
748,681
1539,1969
1222,513
1023,1953
1788,738
635,1593
2040,1232
531,1088
1934,1713
844,623
1452,2025
1416,519
856,1867
1840,830
565,1426
2029,1439
623,830
1766,1894
1074,548
1286,2044
1561,602
748,1721
1975,1065
526,1167
1994,1599
722,715
1594,1979
1238,506
1021,1949
1805,773
639,1601
2010,1237
557,1006
1876,1789
917,579
1334,2016
1415,524
861,1854
1934,911
539,1335
2015,1484
652,855
1749,1909
1078,548
1182,1999
1663,652
672,1649
1986,1058
526,1150
1949,1686
789,649
1521,2001
1320,515
1023,1958
1798,777
588,1537
2033,1259
572,952
1838,1759
891,572
1396,2006
1479,563
843,1841
1927,962
557,1377
2030,1457
646,804
1693,1918
1118,520
1148,2034
1612,632
725,1697
1991,1115
490,1135
1937,1686
800,693
1549,1997
1285,506
970,1942
1832,778
583,1478
2024,1271
557,985
1867,1815
943,581
1324,2028
1542,570
839,1834
1931,944
534,1293
1990,1537
687,746
1658,1919
1132,521
1145,1995
1701,674
653,1636
2015,1181
524,1172
1950,1674
809,637
1503,2015
1360,531
900,1870
1820,803
581,1463
2039,1334
600,883
1780,1893
1022,539
1337,2029
1546,596
766,1765
1938,1025
522,1221
2014,1510
669,760
1618,1956
1223,518
1114,2002
1697,707
699,1674
2019,1151
531,1090
1921,1728
844,609
1437,1998
1321,487
937,1911
1854,824
557,1425
2028,1417
629,902
1822,1840
995,546
1262,2021
1584,603
713,1734
1957,986
557,1247
1994,1579
718,727
1626,1950
1231,491
1106,1990
1715,699
687,1599
2027,1245
543,1015
1883,1708
831,622
1468,1993
1433,547
881,1866
1910,882
573,1454
2036,1399
606,855
1767,1891
1036,534
1213,2023
1561,607
761,1767
1973,1031
524,1253
2057,1592
724,795
1671,1939
1163,519
1092,1979
1741,753
622,1566
2010,1165
517,1038
1916,1734
857,622
1447,2025
1414,529
948,1914
1858,846
586,1423
1990,1400
605,860
1758,1841
970,563
1287,2023
1566,619
751,1738
1981,1053
527,1265
1971,1554
713,726
1612,1976
1247,516
1033,1950
1722,695
720,1584
2033,1271
555,1002
1871,1788
909,622
1422,2012
1416,555
852,1842
1908,899
574,1348
2026,1424
611,860
1757,1897
1070,519
1193,1998
1646,658
732,1738
1989,1074
549,1167
1953,1651
774,654
1531,1977
1238,518
1017,1944
1798,769
592,1524
2038,1301
500,1025
1883,1788
908,596
1364,2029
1459,646
820,1823
1905,880
542,1344
2025,1460
644,807
1702,1923
1126,544
1234,2011
1624,628
701,1686
1983,1119
522,1117
1940,1629
743,678
1561,2017
1297,529
979,1912
1838,812
610,1549
2032,1269
573,955
1870,1822
948,556
1300,1995
1440,556
834,1831
1910,938
531,1336
2014,1535
687,819
1728,1919
1085,517
1224,1995
1683,674
664,1664
1992,1142
536,1139
1947,1700
822,650
1515,2008
1355,492
998,1945
1821,793
591,1479
2038,1298
568,928
1816,1768
891,599
1390,2020
1476,581
813,1830
1936,948
564,1352
2022,1451
640,806
1703,1938
1104,591
1130,1964
1637,648
688,1686
2041,1124
556,1112
1937,1704
804,682
1537,1993
1314,522
991,1920
1832,810
565,1451
2014,1294
571,958
1849,1831
973,551
1313,2028
1537,578
826,1853
1932,957
533,1283
2005,1541
692,723
1633,1925
1127,518
1142,1953
1714,691
664,1617
2001,1217
534,1120
1936,1686
800,648
1494,2017
1374,529
891,1879
1831,786
595,1463
2038,1367
611,881
1785,1888
1039,555
1322,2027
1518,579
757,1764
1962,1013
510,1219
2042,1524
676,757
1624,1945
1197,517
1096,1965
1754,704
656,1631
2010,1169
534,1085
1914,1738
839,596
1483,1999
1348,524
932,1912
1864,821
572,1415
2027,1427
631,907
1814,1837
1000,544
1257,2008
1601,622
714,1729
1961,988
529,1244
2014,1582
726,722
1642,1992
1248,503
1105,1987
1728,700
656,1590
2027,1190
557,1024
1879,1719
835,622
1444,2024
1393,542
895,1862
1912,903
557,1431
1998,1412
622,842
1766,1893
1039,540
1200,2019
1571,605
722,1750
1981,1064
530,1227
1991,1597
735,767
1650,1951
1184,516
1070,1977
1753,751
613,1561
2014,1167
536,1074
1909,1753
859,620
1427,1983
1465,492
916,1906
1874,860
573,1396
2015,1439
624,816
1740,1859
1009,543
1266,2015
1599,648
728,1722
1985,1088
491,1250
1994,1577
720,711
1590,1977
1282,509
1008,1931
1749,709
628,1534
2043,1265
555,1000
1857,1794
910,618
1436,2017
1429,545
844,1839
1910,915
532,1336
2030,1437
621,835
1753,1996
1054,498
1168,2042
1664,666
731,1720
1984,1078
531,1142
1955,1661
795,635
1449,1986
1248,498
1013,1937
1813,787
587,1489
2029,1357
560,1003
1870,1802
935,572
1339,2027
1489,568
843,1816
1896,878
543,1373
2024,1477
641,782
1702,1927
1119,518
1233,2006
1630,633
713,1694
2001,1129
559,1111
1933,1634
766,674
1561,1995
1317,532
960,1920
1848,812
599,1542
2092,1292
570,936
1858,1824
944,570
1312,2022
1461,562
823,1831
1936,924
549,1296
2003,1528
696,808
1695,1929
1131,516
1137,2008
1672,700
651,1617
2010,1122
526,1102
1994,1667
813,674
1499,2010
1375,524
987,1945
1819,790
596,1506
2041,1305
635,921
1822,1789
905,564
1416,2023
1498,570
791,1806
1944,1011
541,1345
2017,1518
638,796
1682,1942
1153,531
1104,2046
1653,647
680,1596
2009,1157
535,1059
1919,1764
847,631
1516,2003
1340,519
922,1896
1867,834
561,1409
2040,1301
589,916
1818,1843
1002,545
1254,2036
1593,616
816,1790
1957,1014
531,1245
2014,1584
719,718
1600,1940
1179,516
1090,1986
1730,700
665,1645
2023,1220
537,1108
1924,1712
834,622
1457,2032
1407,541
894,1879
1846,831
562,1438
2028,1361
617,854
1762,1899
1064,545
1270,2012
1578,609
739,1730
1988,1040
539,1188
2004,1569
683,739
1630,1973
1226,516
1083,2044
1746,714
679,1651
2016,1145
535,1062
1910,1717
861,599
1411,2011
1349,544
922,1899
1860,861
570,1403
2042,1428
633,908
1807,1866
1025,492
1247,2022
1590,633
706,1706
1944,1012
557,1231
1988,1602
715,718
1603,1986
1256,518
1093,1972
1740,714
623,1579
2005,1254
572,1007
1854,1738
847,617
1436,2020
1503,540
859,1849
1920,920
561,1421
2023,1426
607,790
1750,1909
1079,514
1196,2019
1578,620
726,1734
2016,1042
529,1211
1977,1609
747,752
1645,1958
1196,518
1061,1950
1749,743
674,1521
2023,1168
539,1038
1838,1752
879,597
1400,2102
1474,494
884,1888
1879,877
557,1375
2027,1497
575,805
1723,1863
1030,539
1232,2012
1625,626
710,1712
1989,1095
531,1226
1988,1581
737,700
1575,1995
1288,515
987,1963
1756,729
605,1552
2023,1271
572,959
1842,1795
958,626
1403,2003
1446,544
835,1840
1905,924
537,1308
2029,1432
623,832
1760,1911
1146,529
1153,1995
1711,675
713,1710
2005,1109
515,1164
1936,1682
803,638
1487,1975
1272,511
991,1918
1818,793
594,1477
2031,1362
561,977
1856,1831
952,568
1321,2025
1481,567
809,1814
1898,895
543,1325
2002,1483
652,791
1693,1941
1155,600
1215,2019
1637,642
691,1685
2009,1113
541,1116
1935,1626
761,668
1544,1989
1309,511
934,1920
1858,816
616,1518
2026,1291
543,948
1836,1821
966,562
1295,2024
1478,555
800,1828
1936,955
542,1284
1990,1541
688,804
1695,1935
1140,518
1092,1988
1705,708
644,1617
2009,1121
535,1112
1925,1699
900,633
1483,2010
1404,513
974,1919
1883,808
569,1455
2034,1328
584,923
1817,1781
916,596
1347,2029
1510,581
794,1792
1975,1023
540,1337
2014,1478
638,794
1662,1947
1161,561
1074,2021
1598,653
670,1660
2004,1155
535,1091
1910,1749
849,652
1527,2003
1361,517
933,1893
1862,827
566,1454
2035,1297
578,924
1820,1828
983,542
1326,2008
1580,613
817,1794
1946,991
542,1257
2001,1558
740,717
1618,1938
1155,549
1104,1986
1740,683
640,1583
2029,1231
552,1090
1925,1698
844,622
1453,2033
1390,527
864,1862
1856,827
570,1426
2026,1442
635,831
1744,1909
1081,546
1265,1988
1605,623
724,1703
1988,1095
530,1164
1994,1578
717,712
1591,2004
1256,521
1064,1973
1759,738
602,1606
2001,1195
549,1037
1884,1762
853,594
1460,2055
1343,537
883,1931
1881,867
555,1387
2030,1474
661,890
1780,1891
1039,507
1217,2034
1607,637
696,1700
1974,1038
576,1194
1972,1626
761,693
1592,1981
1273,516
1087,1972
1754,725
609,1545
2039,1276
576,977
1856,1730
853,616
1403,2025
1457,560
844,1802
1927,934
550,1396
2027,1451
634,812
1737,1920
1096,518
1163,1999
1581,624
724,1726
1984,1116
533,1198
1975,1594
758,740
1625,1961
1203,513
1031,1962
1781,753
622,1530
2074,1213
533,1036
1911,1766
886,567
1390,2023
1475,536
911,1852
1893,883
543,1364
2012,1467
671,778
1703,1880
1043,531
1225,2008
1632,630
725,1698
2001,1116
526,1242
1984,1614
743,704
1564,1989
1284,583
973,1933
1763,736
610,1542
2031,1297
571,931
1883,1828
955,599
1405,2040
1456,553
822,1815
1925,959
521,1297
2030,1463
638,817
1714,1904
1113,513
1138,1975
1710,688
700,1691
2001,1121
535,1117
1936,1673
818,626
1469,1998
1311,518
935,1920
1840,755
582,1465
2049,1374
578,958
1845,1795
927,565
1303,2024
1526,571
791,1794
1909,925
532,1331
2020,1489
674,774
1680,1911
1182,544
1192,2014
1658,663
696,1660
2014,1124
509,1075
1909,1652
786,656
1525,1980
1348,523
922,1912
1858,830
597,1508
1988,1334
584,921
1810,1863
935,544
1279,2027
1489,574
773,1811
1948,959
530,1245
2004,1567
709,779
1682,1935
1147,492
1104,1986
1720,662
641,1587
2014,1145
534,1076
1925,1713
839,626
1464,2023
1423,524
974,1917
1847,830
585,1430
2040,1344
596,892
1782,1808
922,571
1338,2026
1559,584
778,1778
1966,1005
496,1322
2014,1515
674,800
1667,1948
1189,511
1077,2001
1676,650
666,1644
2023,1181
536,1065
1921,1762
857,694
1469,2006
1306,533
931,1897
1867,856
564,1395
2039,1330
588,907
1819,1819
987,543
1262,2040
1594,615
806,1791
1988,1007
509,1230
1988,1582
724,705
1593,1949
1169,519
1109,1982
1736,705
636,1583
2026,1245
532,1081
1928,1723
857,616
1475,2014
1432,556
848,1857
1870,840
563,1409
2036,1426
618,840
1740,1910
1086,545
1258,1998
1598,628
709,1724
2012,1087
531,1143
2013,1582
713,713
1597,1981
1257,457
1052,1976
1776,756
649,1622
2040,1197
539,1025
1902,1764
887,620
1391,2014
1385,531
898,1854
1885,855
531,1354
2018,1465
646,868
1770,1889
1035,530
1213,1999
1606,633
670,1688
1970,1050
519,1203
1970,1619
743,696
1572,1988
1283,518
1066,1948
1749,730
620,1558
2010,1258
526,933
1854,1761
860,596
1440,2027
1461,551
834,1823
1926,941
561,1373
2027,1470
647,805
1713,1948
1130,519
1151,2018
1619,637
711,1696
1996,1122
534,1178
1970,1647
765,731
1614,1977
1236,517
1026,1948
1806,765
588,1509
2032,1228
541,1000
1856,1787
909,585
1364,2023
1461,540
849,1883
1901,991
558,1327
2014,1493
667,752
1679,1879
1075,521
1184,2072
1672,658
685,1672
2007,1069
530,1181
1964,1639
750,681
1534,2006
1287,521
935,1902
1773,757
609,1494
2055,1322
587,959
1838,1837
1013,588
1366,1995
1493,568
805,1813
2020,960
521,1297
2018,1467
644,845
1713,1931
1117,513
1125,1984
1714,688
686,1682
2007,1130
558,1115
1936,1724
818,635
1469,1997
1299,535
973,1924
1839,811
583,1489
2032,1362
575,950
1848,1842
949,554
1318,2025
1484,579
768,1782
1892,916
536,1338
1968,1517
661,755
1670,1971
1156,525
1181,2002
1661,650
669,1660
2014,1168
535,1080
1918,1658
783,648
1508,2038
1335,516
932,1910
1862,838
596,1513
2005,1374
583,903
1817,1826
1010,549
1272,2021
1504,572
729,1794
1951,998
507,1207
1997,1551
724,779
1673,1922
1171,514
1111,1983
1732,709
635,1581
2007,1167
537,1037
1912,1722
857,601
1446,2010
1425,522
942,1930
1844,834
563,1441
2029,1348
596,876
1798,1837
946,571
1320,2014
1542,589
766,1769
1973,1031
535,1299
2031,1537
633,751
1637,1972
1198,509
1044,1985
1687,674
657,1658
2014,1193
550,1042
1904,1750
821,655
1506,2004
1364,533
882,1893
1870,889
557,1400
2027,1341
595,905
1784,1867
1026,543
1251,2017
1615,624
767,1763
1974,1012
527,1219
1975,1583
671,691
1578,1945
1182,521
1108,1965
1753,727
632,1569
2057,1242
509,1064
1905,1713
865,601
1413,2012
1448,583
842,1840
1866,866
552,1400
2030,1456
633,825
1749,1911
1116,545
1246,2014
1627,628
715,1698
2015,1086
529,1126
1988,1592
717,703
1589,1979
1264,555
1049,1964
1780,773
635,1609
2022,1223
559,1018
1867,1764
888,588
1387,2009
1391,530
895,1896
1914,885
540,1352
1990,1496
595,842
1770,1892
1063,425
1205,2010
1684,634
687,1675
1980,1062
531,1182
1973,1646
770,676
1555,1995
1312,498
1048,1964
1784,739
603,1530
2031,1297
585,945
1857,1771
893,608
1334,2031
1489,579
822,1893
1961,965
565,1367
2018,1494
638,801
1697,1906
1118,523
1130,2019
1621,656
693,1699
1994,1115
492,1180
1958,1649
768,727
1609,1979
1246,455
1013,1946
1815,771
595,1528
2027,1309
548,1011
1877,1778
906,585
1368,2004
1500,535
883,1866
1903,874
557,1348
2023,1492
649,786
1668,1895
1074,531
1200,2009
1666,659
641,1672
2005,1174
530,1195
1973,1660
761,674
1540,1988
1317,519
944,1914
1788,756
614,1514
2040,1304
571,930
1831,1840
974,581
1376,2083
1485,594
796,1808
1924,961
520,1245
1996,1469
633,809
1704,1905
1137,514
1132,2002
1708,695
686,1685
2004,1137
519,1104
1935,1696
817,631
1469,1996
1260,517
974,1924
1818,800
599,1528
2033,1307
557,1011
1880,1769
910,587
1362,2025
1482,575
822,1789
1898,924
536,1340
2013,1502
700,786
1686,1969
1152,451
1212,2011
1648,691
672,1672
1975,1128
532,894
1973,1631
755,684
1544,1999
1320,533
1031,1947
1799,778
635,1567
2023,1268
573,976
1864,1802
919,585
1331,1997
1431,544
846,1854
1914,934
516,1314
2010,1520
711,827
1747,1892
1105,523
1165,1995
1693,694
661,1644
2019,1110
505,1130
1949,1704
784,674
1557,1998
1324,526
1028,1953
1801,752
587,1515
2031,1310
558,926
1792,1777
893,573
1368,2026
1512,553
806,1765
1939,976
543,1373
2015,1492
657,781
1662,1938
1117,518
1112,1995
1648,647
686,1708
2005,1149
531,1150
1957,1693
790,704
1572,1989
1265,518
989,1956
1815,748
585,1482
2053,1262
563,971
1862,1810
945,569
1327,2023
1536,544
857,1850
1915,931
533,1311
2027,1524
678,752
1663,1915
1112,544
1158,2002
1673,675
688,1662
2014,1148
526,1211
1967,1647
774,646
1527,2002
1324,533
939,1909
1802,769
593,1529
2028,1325
586,912
1832,1854
1000,577
1355,2023
1520,568
789,1794
1952,976
531,1259
2005,1488
657,778
1624,1965
1148,517
1078,1995
1728,705
649,1669
2009,1128
532,1075
1925,1716
848,589
1423,1971
1345,518
918,1905
1859,855
574,1421
2035,1426
604,897
1827,1801
1008,532
1266,2018
1522,597
758,1750
1936,944
534,1305
2003,1544
650,737
1637,1967
1225,523
1145,1995
1691,679
674,1615
2025,1169
552,1092
1901,1671
815,638
1494,1995
1430,528
896,1879
1895,911
578,1385
2036,1361
609,861
1758,1856
1031,540
1239,2031
1533,561
775,1778
1964,1035
543,1216
1983,1608
764,753
1661,1977
1259,513
1065,1971
1762,717
609,1549
2016,1175
541,1041
1903,1747
875,661
1405,2032
1464,574
906,1893
1857,866
543,1396
2035,1396
595,834
1758,1839
974,567
1288,1997
1578,577
751,1755
1983,1057
517,1261
2006,1569
688,715
1618,1957
1209,508
1035,1983
1727,696
627,1594
2036,1231
559,1009
1877,1775
913,623
1455,2014
1398,491
940,1845
1877,873
570,1386
2031,1344
585,894
1807,1872
1033,530
1222,2014
1635,636
757,1764
1973,1046
516,1193
1970,1615
750,683
1540,1961
1179,516
1040,1967
1776,760
609,1583
1950,1282
543,1038
1900,1742
870,596
1396,2025
1458,564
819,1845
1885,881
534,1341
2017,1458
634,806
1703,1924
1127,551
1234,2004
1642,643
679,1677
1988,1105
526,1108
1963,1632
755,678
1538,1990
1310,517
1013,1945
1782,766
623,1601
2038,1252
560,992
1870,1810
914,570
1338,2025
1440,550
880,1867
1862,919
537,1335
2013,1536
634,830
1736,1918
1089,538
1135,2004
1676,665
651,1625
1998,1144
522,1147
1952,1679
874,665
1540,2021
1322,482
1031,1954
1786,769
587,1506
2036,1310
577,915
1814,1732
909,569
1395,2023
1506,570
791,1808
1947,1011
541,1335
2014,1503
665,791
1705,1936
1156,532
1117,2058
1655,648
683,1628
2026,1162
532,1142
1945,1712
807,700
1598,1987
1286,511
1001,1930
1827,804
580,1477
2028,1266
557,990
1856,1811
937,571
1326,2021
1537,553
844,1857
1934,933
536,1296
2001,1541
663,760
1683,1920
1104,522
1128,1996
1666,671
667,1644
2019,1180
529,1207
1960,1673
795,663
1500,2012
1368,549
905,1892
1806,795
582,1474
2053,1380
609,881
1799,1878
1031,566
1346,2023
1529,592
770,1768
1971,1000
487,1233
2009,1504
709,765
1682,1947
1175,510
1087,1998
1728,722
639,1672
2022,1168
504,1065
1910,1736
857,607
1427,1997
1360,530
913,1896
1884,855
565,1402
2029,1429
600,894
1801,1847
1020,540
1238,2033
1559,582
750,1753
1951,965
529,1284
1990,1556
704,734
1629,1971
1210,517
1181,1995
1703,691
636,1638
2020,1201
573,1016
1886,1709
817,650
1479,2062
1400,542
869,1877
1895,851
571,1439
2025,1387
609,882
1782,1867
1034,532
1231,2021
1543,590
756,1777
1962,994
560,1206
1983,1620
752,748
1625,1968
1182,517
1057,1972
1766,731
604,1549
2001,1206
538,1064
1903,1758
891,607
1420,2014
1450,532
895,1882
1884,864
557,1383
2031,1424
613,863
1756,1844
978,547
1270,2010
1575,608
745,1750
1989,1074
528,1274
1990,1557
687,683
1577,1972
1235,520
1028,1980
1718,698
640,1590
2027,1240
527,1014
1886,1776
998,605
1498,2018
1404,532
877,1866
1905,905
543,1425
2036,1369
583,881
1772,1915
1052,527
1210,2010
1653,639
752,1755
1983,1042
526,1169
1975,1623
765,674
1550,1972
1222,508
1034,1944
1779,753
612,1541
2051,1291
489,1041
1896,1705
849,605
1405,2030
1485,545
815,1841
1857,875
542,1305
2036,1465
656,808
1711,1964
1132,544
1236,2012
1622,642
703,1700
1977,1063
535,1181
1996,1575
702,728
1627,1988
1244,514
1027,1958
1783,755
640,1604
2022,1230
557,1017
1886,1785
891,581
1375,2008
1373,507
894,1820
1893,886
543,1351
2027,1518
594,871
1772,1892
1050,531
1205,2012
1631,634
696,1688
1960,1045
539,1194
1964,1612
765,684
1557,1996
1301,518
1052,1961
1805,751
610,1544
2041,1290
578,939
1845,1764
881,555
1370,2024
1505,548
818,1823
1936,971
481,1335
2016,1508
661,778
1695,1947
1175,512
1118,2011
1637,643
677,1681
1996,1136
532,1139
1941,1687
805,699
1565,1993
1283,519
992,1932
1821,785
581,1478
2011,1271
565,1010
1860,1815
939,590
1330,2027
1522,549
845,1865
1923,924
518,1315
2012,1515
682,766
1661,1908
1145,521
1161,1992
1594,668
667,1652
2013,1089
527,1151
1957,1660
790,689
1514,1996
1353,539
922,1868
1809,776
588,1482
2044,1351
588,895
1805,1865
1026,565
1327,2023
1538,609
742,1751
1957,1010
533,1236
2031,1490
661,764
1663,1940
1175,514
1044,1964
1767,734
682,1639
2023,1196
549,1041
1906,1743
870,626
1469,2011
1342,527
900,1911
1923,864
558,1402
2028,1439
562,906
1806,1867
1014,543
1246,1962
1554,601
774,1752
1939,967
518,1275
2003,1576
700,725
1609,1971
1234,519
1134,2001
1713,694
649,1617
1993,1211
549,1024
1846,1702
854,628
1468,2019
1383,531
887,1893
1892,873
557,1478
2037,1359
593,861
1801,1893
1026,536
1226,2022
1550,602
748,1755
1964,1035
529,1207
1973,1630
742,752
1639,1969
1218,534
1030,1961
1791,753
617,1532
2027,1214
531,1049
1908,1768
891,596
1398,2064
1494,523
878,1879
1883,917
552,1367
2030,1419
608,841
1742,1854
986,545
1271,2019
1592,603
732,1712
1986,1070
531,1262
