Voltage,Current
1919,1833
1699,1556
1417,1218
1077,884
780,647
596,521
524,534
613,691
835,961
1119,1275
1448,1623
1742,1866
1944,2016
2042,2012
1955,1866
1777,1620
1463,1288
1148,969
846,778
628,628
529,519
578,655
762,883
1053,1215
1373,1538
1693,1827
1923,1990
2049,2022
2000,1901
1821,1673
1546,1369
1217,1036
903,746
620,581
518,555
549,596
701,821
989,1138
1303,1482
1606,1765
1866,1953
2027,2024
2012,1943
1895,1725
1614,1435
1299,1128
968,790
692,648
553,510
571,585
661,778
913,1072
1234,1409
1563,1712
1845,1937
2010,2024
2023,1983
1923,1788
1692,1549
1366,1172
1030,854
749,609
572,517
525,547
635,722
857,1010
1169,1339
1503,1657
1783,1893
1966,2046
2031,1926
1936,1828
1728,1545
1433,1237
1103,907
796,666
596,538
533,524
596,688
800,939
1167,1258
1427,1571
1729,1854
1949,2008
2059,2013
1979,1888
1792,1634
1494,1304
1164,959
848,710
687,532
529,518
583,624
773,887
1036,1216
1364,1529
1675,1763
1911,1985
2027,1956
1988,1869
1838,1698
1548,1374
1233,1011
974,761
669,566
536,511
583,610
706,806
969,1118
1286,1452
1597,1762
1878,2033
2016,2025
2017,1945
1878,1727
1639,1450
1296,1106
974,808
720,602
561,517
533,555
657,760
896,1061
1219,1374
1565,1702
1822,1923
1994,2012
2026,2055
1921,1794
1688,1515
1374,1189
1052,872
768,630
581,579
519,546
687,701
844,985
1104,1307
1480,1620
1778,1886
1970,2011
2002,2008
1958,1790
1742,1584
1453,1249
1118,919
808,677
612,551
491,518
605,661
806,929
1076,1249
1416,1571
1711,1841
1937,1995
2037,1997
1976,1893
1788,1639
1513,1323
1209,1008
865,731
635,556
530,512
571,640
741,865
1013,1151
1339,1498
1653,1787
1906,2003
2014,2020
2003,1920
1849,1738
1616,1361
1234,1062
909,769
683,581
556,518
541,598
685,801
916,1115
1270,1442
1579,1734
1849,1946
1979,2032
2023,1886
1884,1756
1612,1466
1326,1141
1004,830
739,601
560,523
519,570
608,749
918,1031
1199,1354
1522,1683
1812,1917
1962,2023
2027,1998
1933,1811
1688,1539
1392,1198
1048,880
763,639
593,530
530,544
622,696
840,989
1166,1294
1460,1622
1732,1860
1962,2003
2036,2005
1939,1807
1765,1591
1462,1272
1132,951
823,691
620,479
547,507
584,679
771,905
1059,1222
1393,1553
1716,1841
1936,1947
2025,2023
1988,1891
1806,1686
1589,1344
1203,1003
864,745
643,562
535,522
563,622
722,924
1013,1164
1325,1494
1638,1758
1890,1971
2025,2027
2001,1930
1848,1712
1594,1393
1273,1087
948,787
692,591
539,513
566,583
667,780
922,1091
1249,1409
1568,1723
1843,1937
2018,2075
2018,1967
1901,1815
1661,1480
1329,1130
1025,838
744,615
554,508
527,546
641,697
891,1012
1201,1348
1498,1660
1860,1902
1984,2021
2046,1988
1897,1821
1646,1547
1413,1202
1088,915
797,656
589,514
528,539
598,676
820,950
1092,1270
1442,1584
1750,1867
1952,2001
2039,2008
1962,1893
1766,1620
1490,1280
1139,959
851,704
623,563
530,520
580,635
765,868
1047,1232
1368,1543
1687,1808
1921,1985
2032,2012
1992,1906
1820,1672
1548,1358
1213,1079
931,759
661,579
533,511
560,613
708,835
981,1143
1295,1475
1648,1766
1890,1960
2024,2049
2014,1943
1867,1750
1616,1438
1278,1091
952,800
702,595
573,530
541,581
661,778
921,1059
1264,1403
1562,1708
1850,1924
1996,2021
2028,1972
1900,1784
1669,1497
1344,1157
1030,853
751,653
557,517
531,551
641,741
865,1010
1163,1325
1469,1627
1802,1892
1986,2021
2033,1989
1957,1838
1752,1508
1442,1219
1122,910
789,662
591,516
511,530
598,673
791,941
1101,1268
1412,1587
1730,1860
1900,2006
2036,2009
1973,1877
1780,1635
1489,1311
1173,1045
878,712
638,544
526,517
566,642
752,877
1026,1182
1338,1515
1667,1798
1909,1959
2030,2021
1988,1917
1832,1690
1566,1411
1234,1043
908,744
661,571
542,511
557,600
705,866
973,1130
1292,1455
1608,1769
1866,1961
1989,2017
2025,1918
1887,1746
1640,1442
1315,1124
1000,834
718,604
557,517
531,604
645,756
896,1051
1202,1400
1520,1700
1845,1908
2001,2006
2032,1982
1929,1792
1696,1523
1387,1258
1026,871
765,650
582,521
554,546
610,705
837,916
1154,1309
1464,1634
1759,1893
1962,2014
2023,1997
1966,1843
1753,1579
1456,1245
1122,926
812,684
635,530
526,542
592,674
787,907
1085,1245
1412,1556
1726,1807
1920,1989
2036,2008
1992,1895
1798,1655
1495,1315
1182,997
896,726
654,555
514,513
565,632
726,877
1019,1146
1340,1494
1661,1841
1897,1969
2014,2001
1988,1931
1844,1691
1583,1399
1232,1078
935,780
713,576
558,515
531,602
694,804
942,1096
1255,1411
1607,1738
1866,1952
2012,2026
2027,1985
1898,1753
1648,1476
1299,1126
992,827
717,614
561,534
557,555
644,749
890,1036
1171,1369
1528,1672
1806,1915
1983,2005
2032,1989
1890,1815
1702,1538
1429,1205
1062,843
781,648
593,531
529,543
622,706
821,976
1129,1315
1460,1609
1771,1888
1970,2011
2054,1999
1997,1855
1773,1602
1470,1281
1132,945
831,700
617,574
515,523
591,649
761,898
1048,1267
1361,1548
1692,1856
1929,1987
2055,1986
1988,1899
1818,1649
1539,1349
1208,1024
896,778
648,519
532,518
562,622
721,842
997,1141
1312,1483
1632,1784
1899,1970
2023,2027
2014,1946
1859,1726
1613,1422
1234,1078
948,791
717,532
550,502
491,582
679,800
926,1046
1260,1408
1572,1708
1835,1932
1997,2027
2023,1951
1900,1774
1655,1474
1338,1150
1023,867
739,637
565,518
534,566
639,737
874,1023
1170,1322
1499,1655
1804,1912
1979,2035
2030,1987
1941,1830
1729,1555
1404,1221
1079,890
787,656
583,454
532,537
604,693
769,941
1124,1288
1453,1609
1739,1863
1936,1986
2071,2012
1984,1863
1772,1632
1481,1297
1118,985
913,705
653,543
552,525
577,633
844,890
1061,1205
1371,1530
1700,1826
1925,1980
2023,2020
2001,1912
1832,1680
1534,1373
1221,1031
896,774
661,581
542,514
566,609
700,842
970,1136
1309,1458
1665,1756
1874,1960
2000,2046
2010,1943
1863,1729
1614,1439
1305,1108
965,804
700,574
555,513
560,581
674,796
893,1068
1226,1375
1547,1724
1847,1911
1961,2025
2031,1966
1921,1799
1683,1496
1359,1164
1023,855
746,602
558,511
528,549
620,731
870,977
1164,1322
1494,1639
1786,1890
1988,2023
2044,1996
1949,1832
1732,1571
1476,1245
1099,920
793,670
605,604
534,529
609,674
805,923
1087,1249
1425,1579
1722,1852
1937,2000
2048,1998
1982,1879
1776,1636
1509,1299
1168,986
867,718
590,544
536,461
602,629
713,869
1035,1193
1352,1530
1677,1794
1901,1984
2031,2019
1990,1919
1895,1682
1581,1378
1204,1041
916,752
678,571
540,511
531,605
702,818
965,1172
1476,1452
1610,1755
1861,1956
2023,1988
2029,1951
1887,1755
1586,1460
1300,1114
970,816
713,607
563,525
543,572
645,756
896,1063
1198,1375
1545,1687
1814,1919
1986,2017
2007,1976
1905,1813
1695,1517
1395,1182
1053,891
770,639
583,518
511,563
635,713
821,1006
1131,1302
1470,1565
1780,1886
1983,2019
2035,2003
1953,1850
1760,1596
1471,1265
1118,933
822,681
602,543
520,543
583,659
688,914
1052,1247
1405,1569
1714,1827
1934,1999
2033,2012
1983,1923
1786,1641
1527,1339
1183,1002
878,756
649,564
507,491
560,594
748,884
1069,1167
1312,1497
1651,1790
1903,1945
2004,2025
2005,1966
1858,1713
1592,1402
1239,1066
934,787
680,593
539,530
557,589
640,741
948,1106
1271,1438
1597,1738
1845,1945
2012,2025
2017,1947
1892,1772
1644,1463
1334,1142
1003,839
733,619
561,510
516,570
649,743
869,1024
1213,1338
1522,1677
1816,1910
1999,2009
2023,1985
1929,1811
1710,1528
1405,1208
1052,918
766,650
581,518
519,536
612,704
831,985
1131,1301
1470,1620
1768,1862
1959,2016
2040,2003
1962,1857
1757,1565
1479,1275
1139,958
843,694
626,539
522,465
584,658
765,911
1064,1219
1390,1541
1714,1831
1936,1996
2018,2022
1979,1883
1814,1665
1546,1341
1194,1022
870,738
644,570
531,509
565,624
748,854
998,1148
1324,1486
1637,1761
1884,1967
2026,1956
2014,1849
1798,1723
1596,1440
1272,1089
948,760
685,582
495,515
552,588
683,795
922,1090
1246,1412
1589,1712
1849,1944
2001,2027
2014,1950
1900,1779
1662,1468
1342,1147
1023,838
734,620
557,508
522,570
642,743
871,1027
1190,1348
1508,1663
1799,1904
1983,2015
2036,1986
1934,1818
1702,1553
1416,1281
1087,907
791,653
594,523
524,521
605,689
800,958
1122,1266
1418,1596
1749,1886
1959,2008
2039,2011
1970,1853
1779,1609
1502,1259
1152,950
844,696
640,544
526,518
587,649
752,907
1046,1139
1385,1525
1686,1815
1941,1986
2027,2023
1999,1918
1821,1652
1539,1374
1233,1057
901,759
674,570
534,524
566,607
714,827
985,1143
1311,1467
1623,1751
1886,1965
2014,2075
2014,1946
1862,1739
1624,1452
1286,1091
965,806
702,598
534,510
531,607
652,750
936,1080
1247,1408
1550,1714
1827,1945
2017,2032
2031,1973
1910,1815
1718,1490
1374,1167
1038,871
754,629
576,517
513,567
635,721
857,1017
1168,1318
1490,1634
1778,1867
1997,2009
2035,1990
1979,1846
1741,1592
1391,1219
1109,917
804,675
596,530
521,534
596,697
806,937
1095,1257
1425,1575
1726,1845
1939,1998
2040,2009
1984,1870
1786,1634
1500,1318
1194,998
853,710
635,553
511,521
570,650
752,869
1022,1168
1348,1486
1674,1811
1923,1984
2031,2023
2014,1931
1844,1686
1579,1386
1244,1052
919,754
666,556
528,523
553,595
697,817
965,1122
1313,1448
1609,1716
1887,1948
2014,2022
2016,1945
1885,1771
1629,1461
1315,1152
994,819
700,622
543,526
531,574
639,753
892,1046
1205,1367
1544,1690
1820,1914
1992,2021
2036,1972
1924,1799
1690,1518
1346,1177
1044,868
777,655
594,521
530,544
611,705
833,962
1144,1297
1479,1630
1753,1885
1962,2025
2032,2008
1958,1808
1740,1580
1420,1268
1132,967
818,679
609,530
530,502
605,674
784,920
1060,1242
1404,1544
1717,1836
1922,1999
2026,2025
1979,1897
1806,1625
1531,1347
1170,1008
881,726
640,556
492,544
558,628
725,854
1002,1167
1326,1486
1644,1785
1893,1972
2019,2045
2010,1932
1846,1716
1602,1423
1286,1044
948,764
691,584
569,516
540,602
687,795
931,1087
1243,1421
1606,1735
1844,1935
2003,2028
2020,1969
1904,1766
1658,1486
1325,1088
1013,803
734,611
574,496
536,568
648,757
878,1010
1195,1363
1520,1684
1805,1909
1979,2025
2040,2001
1931,1819
1718,1553
1392,1218
1069,907
781,657
566,522
534,543
635,695
814,949
1117,1284
1472,1605
1664,1846
1957,2011
2038,1995
1958,1871
1768,1638
1479,1276
1153,958
823,702
635,582
532,505
553,651
761,910
1061,1220
1376,1548
1691,1764
1940,1944
2048,2024
1993,1902
1817,1686
1557,1357
1217,1029
896,763
665,556
543,518
566,622
709,840
987,1144
1293,1494
1618,1788
1914,1956
2015,2023
2014,1944
1874,1734
1599,1490
1281,1094
926,793
700,594
557,518
516,588
690,724
891,1087
1223,1417
1558,1703
1842,1863
2068,2040
2024,1962
1916,1776
1664,1477
1325,1156
1026,827
770,628
570,517
515,589
635,793
873,1013
1178,1335
1501,1669
1820,1909
1989,2021
2037,1983
1946,1834
1727,1578
1429,1224
1104,915
802,658
607,523
526,545
600,674
813,951
1115,1217
1425,1595
1731,1863
1947,2001
2037,2022
1975,1874
1785,1608
1494,1305
1176,980
870,722
635,549
522,518
576,642
757,881
1029,1196
1361,1504
1685,1815
1931,1987
2028,2010
1994,1920
1845,1668
1565,1425
1217,1120
926,752
648,575
535,520
561,607
700,836
974,1151
1298,1458
1609,1749
1870,1954
2016,2023
2038,1944
1879,1738
1635,1478
1302,1117
979,806
713,594
552,518
506,578
683,773
880,1060
1222,1386
1558,1709
1862,1941
1949,2022
2012,1997
1938,1788
1692,1515
1376,1169
1043,863
713,638
578,518
597,568
622,713
861,1002
1179,1318
1500,1647
1755,1878
1962,2006
2036,1992
1951,1808
1749,1575
1439,1244
1131,929
815,672
597,527
469,534
604,678
789,923
1078,1257
1415,1578
1726,1794
1918,1997
2029,2011
1984,1891
1810,1632
1520,1305
1171,997
857,717
641,554
531,530
575,629
743,879
1004,1185
1353,1525
1671,1782
1906,1982
2057,2036
1993,1918
1845,1686
1544,1380
1245,1071
913,765
674,571
540,518
531,609
690,820
918,1109
1282,1439
1578,1772
1883,1955
2012,2028
2005,1944
1887,1815
1607,1465
1306,1113
960,816
722,614
560,544
531,585
639,754
893,1052
1215,1413
1526,1681
1810,1915
1988,2019
2024,1975
1923,1792
1695,1530
1394,1184
1056,867
771,642
601,544
522,546
598,712
832,980
1135,1297
1464,1626
1779,1854
1963,2012
2039,2003
1953,1846
1757,1596
1467,1249
1121,896
816,681
618,537
526,527
583,662
779,934
1074,1236
1374,1564
1707,1828
1936,1932
2040,2019
2020,1918
1806,1651
1525,1331
1199,1002
839,727
648,555
534,512
563,649
717,928
983,1169
1318,1491
1642,1789
1880,1967
2033,2025
2014,1938
1857,1713
1588,1426
1263,1065
946,791
685,563
540,518
543,609
673,804
943,1099
1260,1429
1594,1727
1850,1944
2023,2025
2012,1955
1936,1761
1650,1491
1329,1157
1009,837
736,626
557,510
531,570
648,729
864,1024
1182,1327
1506,1672
1822,1905
1989,2023
2038,1986
1941,1815
1689,1543
1405,1204
1057,893
778,679
587,521
526,540
596,686
823,967
1131,1284
1436,1612
1754,1862
1960,2007
2040,1956
1960,1862
1762,1612
1472,1283
1166,970
833,702
628,529
490,516
583,650
761,830
1105,1220
1387,1541
1715,1835
1923,2071
2018,2021
2010,1909
1815,1678
1557,1364
1195,1020
894,726
650,575
557,515
562,611
683,840
978,1151
1312,1477
1643,1765
1879,1969
2017,2023
2014,1940
1841,1714
1609,1429
1285,1111
970,801
701,601
555,505
543,571
665,752
922,1080
1248,1383
1544,1726
1840,1928
2006,2046
2029,1990
1913,1785
1675,1522
1295,1159
1018,843
748,633
583,511
526,575
622,730
802,1024
1181,1348
1502,1649
1779,1920
1979,2023
2035,1986
1977,1824
1718,1569
1427,1231
1121,920
801,675
622,533
526,548
543,686
796,947
1105,1268
1451,1588
1729,1864
1950,2011
2075,2021
1975,1845
1780,1629
1493,1297
1160,997
875,705
634,552
519,523
583,646
770,884
1062,1215
1364,1526
1664,1802
1979,1975
2031,2025
1996,1912
1832,1682
1499,1377
1238,1048
905,757
670,587
539,541
557,607
698,808
976,1153
1298,1455
1615,1758
1875,1963
2029,2014
2016,1963
1882,1725
1635,1443
1305,1102
966,801
712,650
500,518
534,581
663,767
914,1078
1236,1399
1560,1686
1779,1926
1986,2024
2027,1986
1912,1789
1653,1504
1370,1168
1031,856
765,622
581,511
514,536
630,720
868,959
1154,1328
1482,1646
1788,1906
1967,2018
2036,2010
2014,1843
1736,1582
1446,1266
1100,898
804,688
609,529
520,531
600,694
797,917
1170,1250
1425,1557
1716,1843
1938,1996
2031,1991
1970,1879
1812,1641
1509,1322
1187,1019
869,727
644,544
530,498
561,641
744,868
1026,1172
1301,1504
1718,1795
1902,1977
2027,2016
1966,1926
1848,1692
1579,1378
1235,1058
948,764
674,594
531,518
539,596
678,844
957,1115
1280,1437
1618,1746
1889,1949
2010,2034
2020,1953
1884,1763
1661,1455
1327,1130
1000,830
727,609
559,516
539,573
659,734
882,1008
1196,1372
1546,1690
1825,1910
2012,2017
2031,1993
1919,1817
1702,1543
1400,1178
1052,881
770,653
587,524
517,544
612,697
839,984
1132,1331
1464,1620
1765,1875
1960,2004
2036,2002
1951,1855
1753,1580
1475,1276
1133,989
826,684
617,530
524,548
607,671
779,911
1059,1245
1399,1557
1714,1840
1936,1996
2027,2012
2001,1893
1805,1704
1546,1318
1187,1010
870,728
657,546
541,528
557,662
722,897
1003,1167
1334,1498
1646,1785
1883,1963
2005,2023
1985,1937
1858,1743
1599,1412
1274,1075
920,782
700,571
540,513
552,600
687,796
934,1089
1255,1419
1572,1729
1832,1944
2010,2023
2014,1966
1923,1768
1656,1490
1318,1142
971,824
738,616
569,530
522,567
635,762
878,1035
1190,1354
1534,1691
1792,1903
1988,2024
2043,1986
1936,1821
1731,1547
1416,1213
1065,895
783,654
582,521
530,572
614,700
829,962
1126,1288
1444,1598
1758,1866
1950,2008
2035,2004
1958,1865
1763,1618
1494,1249
1154,954
830,682
622,528
427,526
587,648
769,903
1073,1230
1431,1546
1693,1815
1908,1983
2027,2016
2006,1904
1806,1638
1522,1341
1205,1010
887,739
645,631
505,508
565,622
731,854
1001,1165
1295,1472
1624,1772
1898,1976
2018,2009
2012,1939
1858,1734
1609,1426
1286,1087
950,788
687,588
555,551
536,586
679,796
944,1089
1261,1427
1586,1727
1844,1943
1991,2003
2024,1952
1905,1751
1659,1485
1348,1135
1014,854
741,628
563,509
538,569
647,736
872,1022
1169,1340
1533,1662
1801,1898
1983,2023
2040,1971
1942,1816
1770,1543
1416,1211
1073,868
774,650
596,511
530,545
598,694
796,959
1127,1285
1442,1592
1749,1867
1986,2006
2037,1960
1966,1871
1785,1623
1487,1271
1140,955
839,693
609,543
533,522
581,650
753,864
1036,1232
1371,1530
1704,1820
1924,1999
2020,2023
1997,1936
1830,1675
1558,1345
1209,1033
900,742
661,575
555,517
563,615
716,977
987,1188
1311,1476
1625,1764
1875,1958
2018,2021
2014,1936
1875,1737
1608,1435
1301,1096
965,815
687,598
552,529
531,584
659,770
844,1067
1256,1395
1547,1700
1839,1947
2001,2023
2024,1974
1912,1777
1678,1507
1375,1168
1026,881
751,629
583,529
526,583
613,724
881,1035
1172,1333
1503,1639
1783,1889
1984,1989
2037,1995
1987,1831
1708,1556
1431,1234
1080,940
802,659
583,532
527,542
594,687
794,971
1104,1262
1416,1582
1744,1837
1955,1999
2040,2005
1976,1882
1799,1635
1497,1295
1157,945
853,714
624,549
519,518
573,602
741,881
1034,1185
1376,1530
1679,1789
1902,1974
2049,2029
1996,1899
1853,1689
1567,1396
1270,1074
913,763
671,571
534,534
556,607
709,816
875,1134
1259,1452
1610,1762
1857,1952
2015,2025
2027,1937
1877,1764
1641,1448
1314,1103
975,821
700,589
563,511
542,576
661,794
913,994
1222,1403
1532,1699
1823,1922
1991,2021
2031,1990
1923,1798
1690,1514
1376,1173
997,871
787,653
596,508
530,556
612,720
842,997
1171,1320
1474,1629
1788,1893
1974,1971
2027,2006
1957,1854
1754,1584
1454,1245
1106,955
812,665
610,521
526,505
588,665
786,925
1031,1252
1431,1573
1718,1839
1942,2001
2031,2002
1984,1888
1799,1645
1533,1331
1195,980
879,714
641,547
531,488
558,634
726,847
1000,1176
1342,1507
1676,1798
1909,1980
2049,2023
1990,1895
1847,1707
1576,1409
1279,1067
920,759
672,578
534,514
541,616
693,811
956,1119
1286,1464
1603,1754
1841,1957
2013,2024
2017,1938
1884,1738
1652,1455
1320,1143
984,817
719,614
557,536
533,577
661,772
896,1052
1221,1378
1529,1691
1844,1920
1990,2010
2020,1987
1927,1819
1701,1535
1394,1125
1052,874
764,649
590,522
497,534
606,701
885,1024
1158,1309
1483,1635
1769,1884
1968,2006
2041,1971
1953,1841
1727,1584
1447,1258
1116,920
841,678
613,524
531,530
590,654
797,916
1078,1232
1402,1559
1707,1845
1936,1997
2035,2012
1988,1894
1798,1665
1524,1327
1185,1019
890,720
635,545
552,529
569,631
737,870
1026,1162
1346,1504
1653,1788
1907,1971
2019,2028
1998,1926
1840,1691
1578,1476
1269,1069
923,770
676,576
584,517
543,610
691,811
952,1110
1264,1430
1589,1738
1849,1959
2017,2024
2023,1962
1895,1764
1637,1478
1359,1147
1010,825
722,599
571,513
504,533
648,743
883,1048
1198,1369
1534,1684
1806,1871
1994,2018
2017,1979
1925,1789
1700,1531
1396,1232
1069,883
778,645
583,527
529,542
615,703
830,997
1122,1293
1450,1649
1757,1869
1948,2017
2026,2014
2043,1846
1768,1605
1470,1275
1131,942
815,700
644,531
532,524
587,656
771,908
1054,1197
1397,1556
1701,1815
1918,1983
2039,2021
2000,1893
1810,1658
1534,1346
1204,1020
883,740
652,554
536,525
563,623
726,855
988,1158
1313,1479
1643,1764
1864,1999
2010,2023
2014,1935
1880,1729
1580,1426
1268,1078
931,795
709,597
537,505
570,598
680,789
932,1082
1238,1429
1559,1717
1828,1936
2001,2007
2046,1964
1879,1766
1662,1484
1330,1155
1023,864
739,635
552,520
521,570
654,714
875,1014
1185,1335
1502,1670
1805,1899
2040,2014
2035,1989
1936,1834
1725,1558
1418,1218
1079,886
798,648
601,530
537,544
610,642
818,930
1130,1276
1450,1602
1733,1862
1944,2004
2036,2019
1921,1866
1771,1612
1490,1297
1161,971
874,713
631,522
527,519
578,663
761,887
1048,1242
1375,1532
1690,1819
1923,1972
2048,2019
1994,1901
1832,1686
1561,1359
1213,999
900,744
648,593
542,605
557,619
713,834
991,1125
1326,1474
1622,1776
1883,1964
2059,2027
2012,1944
1876,1733
1615,1452
1274,1108
974,801
712,594
557,513
539,596
665,779
908,1076
1228,1395
1550,1695
1832,1931
1992,2015
2023,2025
1957,1789
1685,1508
1357,1167
1033,814
677,635
584,521
516,520
648,724
880,1015
1174,1335
1493,1651
1781,1907
1977,2008
2040,1983
1944,1828
1728,1557
1428,1248
1106,895
794,675
609,524
526,522
609,695
796,932
1094,1271
1424,1582
1728,1849
1952,1998
2040,2007
1984,1876
1786,1623
1514,1322
1175,975
857,712
638,548
532,513
620,629
741,881
1014,1192
1356,1508
1671,1794
1908,1965
2028,2013
1983,1905
1844,1729
1555,1376
1256,1038
906,769
679,574
543,530
537,600
696,766
974,1087
1285,1449
1607,1760
1873,1987
2012,2027
2018,1944
1888,1750
1627,1478
1255,1102
980,804
713,577
567,513
535,550
632,722
939,1061
1213,1387
1532,1686
1818,1906
1987,1938
2033,1971
1915,1768
1675,1510
1376,1181
1057,860
767,648
578,534
553,544
623,683
835,984
1154,1305
1453,1620
1783,1886
1974,2014
2036,2005
1958,1851
1784,1588
1469,1246
1117,920
810,682
614,527
516,480
591,669
791,928
1079,1240
1405,1562
1714,1833
1909,2012
2032,2021
1996,1901
1788,1647
1518,1334
1182,1012
875,725
641,551
547,518
565,635
745,933
1000,1165
1335,1494
1671,1787
1896,1962
2007,2028
2002,1936
1844,1707
1573,1403
1258,1063
934,780
680,576
539,513
553,630
683,814
957,1112
1269,1436
1560,1732
1848,1942
1994,2023
2015,1918
1897,1763
1645,1469
1325,1094
991,825
739,625
561,515
531,575
646,755
882,1036
1200,1364
1519,1686
1831,1919
1990,2049
2036,1996
1931,1818
1713,1562
1406,1201
1062,908
761,650
583,515
531,544
597,709
836,968
1130,1297
1464,1627
1762,1869
1952,2012
2036,1997
1964,1894
1828,1607
1470,1286
1152,945
818,686
643,534
530,517
592,658
767,907
1080,1218
1390,1547
1718,1829
1936,2007
2039,2037
1990,1894
1817,1719
1505,1323
1198,1012
886,738
651,544
526,505
479,622
719,850
1000,1164
1300,1494
1637,1782
1897,1976
2019,2029
2004,1935
1859,1713
1599,1431
1270,1080
949,787
688,590
557,512
551,604
645,783
926,1015
1223,1418
1568,1727
1843,1940
1994,2017
1996,1970
1903,1720
1663,1491
1325,1142
1014,822
739,618
578,509
527,565
638,778
878,1025
1179,1340
1525,1658
1792,1879
1986,2021
2036,1986
1945,1845
1736,1552
1410,1218
1092,903
779,657
586,524
524,540
596,700
800,937
1115,1271
1421,1636
1741,2016
1959,2001
2023,2015
1959,1871
1775,1657
1494,1267
1126,959
844,701
648,570
528,514
589,648
748,902
1046,1211
1391,1539
1690,1814
1910,1993
2027,1979
1991,1879
1831,1678
1547,1374
1229,1059
992,753
658,567
528,518
535,618
750,827
966,1165
1279,1458
1633,1756
1855,1963
2023,2101
2014,1954
1884,1759
1625,1450
1289,1102
970,801
708,596
557,517
540,590
665,759
915,1067
1231,1395
1556,1700
1845,1936
2000,1995
2027,1974
1897,1788
1675,1504
1338,1102
1040,855
766,636
519,540
529,555
635,749
854,1004
1158,1374
1475,1665
1778,1892
1985,2011
2040,1986
1940,1841
1736,1578
1444,1223
1089,902
804,675
606,527
522,518
600,685
797,871
1104,1271
1435,1584
1724,1830
1955,1989
2040,2031
1973,1855
1802,1622
1464,1333
1183,990
849,710
641,532
522,521
571,621
752,881
1022,1104
1350,1520
1665,1802
1896,1987
2031,2008
2001,1920
1832,1696
1574,1395
1247,1049
909,761
673,575
539,513
561,601
683,817
958,1092
1271,1452
1611,1777
1857,1943
2009,2027
2010,1939
1887,1675
1609,1454
1315,1121
983,812
721,624
550,529
534,574
660,737
897,1052
1241,1327
1532,1691
1821,1923
2026,2022
2028,1976
1944,1801
1687,1503
1412,1185
1052,881
765,633
579,517
529,544
624,714
844,1037
1161,1309
1471,1630
1764,1879
1968,1992
2034,1994
1967,1854
1748,1608
1486,1275
1128,954
810,678
622,540
524,532
557,669
781,882
1067,1242
1402,1596
1720,1821
1921,1992
2039,2041
1975,1902
1831,1635
1523,1352
1178,1000
875,701
659,566
530,517
568,629
744,870
1023,1151
1353,1516
1655,1764
1905,1980
1994,2023
2051,1902
1850,1701
1595,1399
1257,1067
948,731
723,583
543,517
548,585
689,803
900,1100
1262,1343
1539,1703
1863,1952
2014,2024
2025,1962
1884,1762
1654,1473
1317,1132
974,825
726,616
575,516
540,577
646,748
887,1044
1196,1309
1531,1674
1844,1876
1987,2018
2036,1985
1932,1828
1713,1543
1392,1213
1076,885
783,657
575,538
526,546
583,696
819,960
1126,1294
1450,1607
1825,1867
1953,2016
2040,2003
1962,1872
1775,1612
1468,1271
1108,937
841,693
628,548
491,521
583,644
774,907
1087,1292
1390,1549
1706,1759
1927,1988
2036,2019
1988,1896
1814,1657
1520,1348
1205,1021
870,740
651,545
530,493
565,622
735,855
988,1141
1312,1491
1633,1775
1877,1956
2016,2016
2014,1944
1861,1726
1598,1426
1266,1104
947,795
691,590
552,508
557,595
674,785
935,1083
1228,1408
1574,1712
1838,1919
2004,2034
2028,1970
1910,1786
1654,1484
1353,1177
1012,845
757,621
574,517
554,570
635,739
900,1011
1174,1336
1469,1660
1805,1909
1981,2019
2064,1988
1936,1830
1713,1557
1425,1210
1082,968
752,675
587,519
537,542
557,683
822,959
1119,1289
1449,1601
1717,1867
1948,2007
2014,2003
1968,1853
1770,1614
1508,1297
1158,995
857,701
628,556
500,524
579,647
770,885
1039,1207
1370,1531
1691,1854
1918,1982
2038,2021
1994,1930
1832,1685
1566,1346
1219,1037
922,759
678,571
534,513
599,588
700,822
981,1146
1303,1497
1624,1759
1877,1992
2025,2036
2005,1940
1876,1732
1619,1451
1296,1130
965,814
714,598
555,510
506,589
670,773
900,1071
1222,1397
1548,1699
1830,1925
1988,2055
2035,1970
1927,1785
1679,1471
1353,1164
1031,870
748,642
572,520
517,556
631,729
852,1011
1182,1336
1500,1641
1781,1893
1975,2002
2036,1992
1957,1827
1724,1585
1441,1233
1088,919
804,673
596,497
526,534
598,671
794,935
1104,1273
1433,1594
1762,1865
1949,1997
2035,2012
1968,1854
1783,1628
1492,1289
1150,945
839,707
625,544
536,459
579,640
744,880
1039,1215
1368,1528
1676,1787
1914,1978
2027,2042
1994,1866
1879,1678
1559,1368
1243,1028
909,711
667,579
513,525
543,617
709,838
968,1128
1295,1465
1617,1769
1877,1957
2040,1998
2023,1954
1889,1734
1640,1429
1338,1115
977,808
696,585
543,513
535,564
661,766
910,1070
1219,1401
1544,1707
1845,1936
2013,2025
2036,1972
1913,1789
1697,1478
1365,1167
1052,851
765,637
573,518
508,562
635,720
878,999
1156,1322
1492,1652
1790,1893
1967,2010
2014,1987
1945,1858
1740,1612
1417,1235
1087,906
800,661
597,530
496,529
613,678
804,931
1089,1255
1427,1582
1727,1853
1935,1994
2039,2015
1989,1863
1783,1637
1504,1292
1159,997
861,731
630,555
498,517
572,636
737,855
1022,1184
1336,1515
1666,1806
1910,1974
