Voltage,Current
1156,764
650,556
738,1130
1531,1879
2022,1946
1713,1297
896,613
561,650
966,1380
1750,1998
2043,1798
1487,962
726,514
583,831
1232,1636
1928,2114
1923,1590
1231,808
591,532
718,1085
1500,1849
2014,1952
1740,1322
975,633
526,635
933,1346
1726,1981
2023,1834
1518,1069
752,505
641,825
1196,1605
1899,2038
1939,1614
1267,837
583,527
699,1051
1450,1849
2011,1998
1757,1374
1013,663
519,615
886,1318
1690,1980
2038,1862
1572,1103
784,548
571,787
1139,1568
1871,2028
1977,1656
1340,848
618,508
682,1007
1405,1785
2040,1996
1830,1424
1054,681
536,598
856,1267
1650,1961
2024,1888
1633,1158
818,534
539,765
1082,1532
1866,1993
1953,1682
1324,895
635,520
654,992
1363,1764
1988,1971
1838,1440
1078,709
542,580
828,1233
1611,1944
2035,1890
1630,1188
857,551
561,735
1051,1496
1832,2003
2001,1712
1392,948
650,508
628,945
1306,1719
1939,2059
1868,1502
1140,740
543,568
789,1195
1548,1902
2027,1918
1675,1241
894,573
529,688
1017,1432
1811,1998
2003,1751
1481,988
687,514
609,847
1271,1692
1916,2021
1899,1524
1184,774
556,544
761,1138
1518,1869
2019,1948
1724,1296
909,609
522,650
965,1403
1744,1995
2003,1802
1479,1063
730,509
581,850
1213,1631
1927,2016
1931,1586
1221,797
583,532
739,1090
1498,1860
2015,1962
1742,1339
958,571
527,636
940,1361
1728,1980
2027,1832
1515,1075
744,506
597,825
1195,1608
1898,2032
1936,1597
1262,815
588,529
697,1065
1443,1823
2010,2011
1757,1374
1020,643
529,556
909,1328
1687,1967
2019,1863
1555,1115
784,532
578,785
1143,1576
1882,2024
1965,1658
1316,868
565,543
672,1013
1442,1776
1990,1988
1818,1354
1052,684
535,597
848,1270
1648,1926
2035,1894
1619,1107
831,550
517,800
1083,1535
1850,2015
1970,1673
1339,892
657,517
641,980
1347,1753
1984,1989
1829,1456
1082,710
533,576
831,1231
1596,1954
2036,1918
1649,1204
872,555
531,710
1049,1484
1810,2018
1979,1722
1410,954
662,513
630,920
1326,1725
1968,2000
1848,1483
1130,736
550,612
790,1211
1574,1905
2029,1942
1672,1255
894,585
552,683
1017,1430
1786,2003
2002,1813
1450,981
699,513
610,881
1281,1674
1957,2022
1905,1541
1179,772
550,555
755,1140
1522,1867
2057,1950
1694,1295
922,611
530,652
960,1398
1759,1974
2014,1841
1494,1038
724,519
587,834
1222,1657
1924,2032
1914,1583
1218,780
572,537
717,1085
1513,1859
2018,1970
1718,1315
965,641
536,648
944,1357
1728,1979
2041,1837
1517,1065
752,529
574,834
1192,1635
1900,2008
1944,1612
1264,825
586,513
700,1043
1444,1814
2014,1983
1801,1385
1024,589
529,629
899,1315
1684,1963
2031,1854
1572,1123
794,535
558,786
1112,1573
1887,2024
1979,1660
1317,852
570,523
657,1035
1400,1772
1997,1973
1818,1427
1026,674
491,570
859,1282
1649,1935
2039,1890
1609,1149
818,546
554,741
1099,1536
1854,2023
1977,1669
1350,898
639,519
661,961
1365,1764
1988,2002
1834,1441
1094,702
531,588
827,1234
1622,1919
2002,1915
1646,1181
844,569
531,739
1069,1646
1822,2011
2009,1727
1395,954
649,518
648,921
1308,1725
1965,2008
1914,1493
1133,795
543,604
820,1185
1565,1906
2015,1945
1679,1244
896,581
530,698
1008,1444
1788,1950
1988,1725
1467,991
687,504
632,896
1288,1707
1935,2019
1900,1545
1182,783
518,543
753,1134
1529,1867
2040,1946
1716,1297
1001,637
517,663
978,1401
1752,1995
2024,1794
1494,1010
725,589
584,844
1223,1647
1923,2024
1918,1605
1228,806
568,523
724,1078
1499,1849
2016,1967
1736,1314
975,632
529,648
934,1368
1725,1967
2029,1827
1520,1061
752,494
557,822
1187,1614
1892,2034
1929,1627
1274,827
583,516
700,1072
1450,1814
2014,1971
1754,1377
1007,644
525,679
897,1311
1690,1945
2023,1857
1569,1117
790,534
557,781
1131,1573
1869,2018
1962,1665
1322,859
609,507
657,1004
1404,1789
1978,2002
1814,1421
1065,670
531,605
865,1268
1616,1926
1988,1888
1614,1155
809,498
454,743
1082,1537
1851,2021
1982,1687
1338,888
639,498
646,985
1338,1738
1977,1997
1838,1453
1085,699
557,594
831,1203
1559,1921
2033,1906
1633,1000
856,570
539,744
1063,1491
1824,2013
1976,1724
1402,933
697,506
598,881
1312,1717
1964,2016
1879,1498
1137,749
543,563
788,1178
1571,1895
2031,1943
1713,1245
895,572
530,665
992,1440
1780,1991
2018,1755
1416,1011
692,514
596,876
1260,1671
1924,2016
1897,1545
1203,765
625,564
750,1138
1524,1881
2040,1957
1728,1297
900,607
580,656
944,1387
1740,2016
2044,1815
1495,998
715,533
587,847
1213,1631
1913,2025
1934,1597
1239,804
609,521
717,1090
1482,1839
2025,1967
1704,1322
973,648
561,636
948,1347
1707,1978
2038,1815
1522,1077
765,537
571,819
1183,1604
1903,2016
1960,1629
1285,842
598,518
652,1037
1423,1813
2003,1984
1808,1382
1025,654
521,615
886,1309
1676,1945
2020,1855
1571,1115
774,531
561,752
1126,1564
1876,2021
1968,1664
1321,877
604,510
662,1009
1400,1789
2001,2001
1816,1429
1057,687
543,596
848,1250
1641,1942
2005,1888
1618,1194
828,543
552,740
1092,1558
1858,2009
1976,1688
1344,935
633,511
647,964
1364,1755
1947,1998
1840,1456
1091,717
533,540
818,1220
1620,1927
2041,1906
1640,1211
867,568
541,718
1039,1486
1830,1997
1991,1720
1392,939
724,518
641,922
1320,1711
1964,2008
1883,1503
1144,729
540,579
791,1182
1563,1893
2036,1937
1688,1250
878,571
537,687
991,1437
1775,2008
2002,1735
1457,999
696,518
600,877
1236,1671
1939,2016
1911,1541
1183,762
570,571
739,1136
1494,1854
2040,1954
1724,1299
940,611
607,650
965,1369
1741,1985
2041,1811
1494,1035
765,518
583,835
1187,1628
1927,2024
1933,1597
1218,761
570,527
718,1076
1481,1849
2019,1974
1747,1331
975,624
530,636
931,1347
1722,1971
2033,1821
1540,1075
761,527
570,804
1167,1587
1905,2028
1948,1634
1274,832
583,527
674,1038
1448,1798
1996,1995
1783,1401
1044,659
522,609
871,1309
1669,1957
2038,1840
1570,1167
791,529
557,780
1130,1545
1868,2023
1962,1660
1312,881
609,518
659,1035
1376,1780
1988,2006
1820,1429
1066,688
591,590
850,1271
1637,1909
2044,1882
1609,1167
831,548
492,723
1099,1540
1861,2019
1981,1687
1353,905
644,516
636,923
1318,1751
1983,2010
1853,1477
1104,706
519,570
817,1248
1595,1906
2049,1909
1650,1202
870,555
511,731
1052,1473
1811,2012
1996,1737
1390,941
670,513
628,920
1311,1738
1971,2019
1862,1494
1145,734
566,531
757,1166
1557,1958
2029,1943
1689,1258
883,585
526,674
1000,1426
1779,1987
2027,1777
1457,997
705,517
596,829
1261,1664
1979,2022
1923,1554
1187,778
542,547
741,1095
1511,1866
2025,1956
1717,1307
965,634
558,642
937,1382
1739,1991
2024,1815
1501,1047
791,503
576,822
1209,1635
1896,2056
1862,1604
1247,816
584,500
713,1061
1473,1830
2025,1963
1766,1335
963,623
529,631
908,1348
1711,1972
2030,1837
1535,1077
769,518
573,808
1173,1594
1896,2024
1942,1645
1291,842
609,528
687,1030
1423,1832
1988,1991
1786,1398
1026,686
519,569
857,1305
1685,1957
2040,1867
1572,1122
802,528
555,778
1138,1565
1872,2022
1968,1670
1331,872
617,483
667,1006
1392,1740
1987,2001
1831,1427
1078,683
531,589
842,1271
1629,1938
2038,1897
1625,1232
770,547
570,744
1079,1551
1856,2011
1983,1701
1347,902
651,508
650,978
1364,1756
1953,2016
1845,1466
1096,704
530,585
830,1218
1606,1916
2036,1941
1632,1219
857,549
529,717
1052,1434
1807,2020
1988,1751
1418,941
673,515
631,924
1313,1664
1951,2025
1879,1507
1142,752
555,554
800,1167
1561,1891
2027,1933
1702,1259
908,585
523,657
974,1425
1783,1997
2017,1809
1456,1001
700,518
603,853
1260,1665
1927,2037
1908,1562
1204,774
549,544
739,1103
1511,1866
2019,1965
1741,1297
947,622
441,648
950,1383
1742,1993
2023,1826
1519,1061
740,526
583,829
1195,1642
1909,2023
1936,1614
1257,825
583,536
713,1063
1477,1846
2020,1986
1752,1335
976,645
543,637
921,1339
1702,1979
2027,1841
1535,1082
765,531
569,812
1176,1593
1936,2025
1962,1620
1287,851
600,524
688,1037
1417,1815
2000,1995
1792,1204
1033,665
517,616
833,1297
1668,1956
2045,1872
1572,1134
791,555
560,772
1083,1549
1861,2023
1978,1674
1324,882
614,521
649,996
1374,1780
1988,1989
1816,1395
1073,693
533,618
844,1245
1625,1936
2040,1892
1624,1181
835,495
570,751
1075,1522
1846,2065
1988,1703
1366,907
644,506
648,965
1344,1746
1976,2023
1832,1476
1116,717
558,545
813,1208
1615,1897
2025,1940
1655,1214
868,551
532,707
1043,1464
1806,2016
1991,1753
1420,945
683,528
615,916
1297,1646
1966,2011
1884,1535
1143,744
555,548
773,1164
1546,1885
2014,1957
1699,1259
908,581
526,663
995,1426
1771,1996
2014,1787
1453,999
714,514
600,881
1257,1659
1942,2035
1914,1579
1191,770
571,543
749,1117
1508,1860
2027,1958
1729,1297
946,626
552,649
949,1366
1728,1984
2020,1824
1518,1058
742,524
640,832
1183,1631
1901,1993
1913,1605
1252,795
591,544
699,1090
1476,1849
2007,1986
1755,1347
987,636
530,636
916,1341
1727,1974
2027,1840
1546,1089
765,542
581,803
1163,1556
1897,2029
1957,1635
1228,864
602,525
687,1035
1424,1796
2003,1995
1823,1406
1039,663
517,611
870,1297
1669,1940
2014,1862
1594,1127
791,535
542,778
1135,1535
1890,2026
1975,1675
1327,884
610,514
663,985
1405,1769
2011,2018
1836,1428
1070,687
543,594
844,1400
1633,1932
2026,1893
1627,1181
850,545
513,727
1072,1518
1857,2018
1996,1699
1351,907
661,518
634,958
1351,1747
1984,2021
1858,1468
1104,713
543,580
818,1207
1602,1915
2036,1919
1658,1194
867,555
527,716
1033,1492
1805,2010
1994,1730
1400,963
674,492
634,920
1304,1712
1954,2012
1888,1492
1163,753
550,555
822,1161
1547,1908
2023,1938
1697,1257
914,592
519,710
997,1418
1777,1997
2014,1781
1446,1011
709,505
596,870
1242,1665
1949,2027
1912,1544
1192,788
534,535
739,1114
1494,1867
2017,1964
1740,1301
937,618
527,648
939,1341
1771,1974
2031,1828
1508,1052
745,521
583,825
1194,1623
1924,2023
1901,1639
1259,818
588,529
687,1056
1485,1833
2020,1974
1779,1319
992,626
517,641
965,1365
1704,1969
2029,1849
1546,1088
813,534
572,806
1171,1608
1888,2013
1962,1662
1311,852
598,526
674,1031
1416,1789
2010,1994
1807,1327
1043,664
530,585
879,1288
1668,1957
2042,1876
1588,1130
807,540
549,723
1062,1544
1824,2027
1968,1672
1325,880
622,518
651,933
1376,1772
1990,2009
1844,1441
1074,694
531,624
836,1245
1640,1961
2019,1896
1634,1179
804,556
579,740
1066,1530
1840,2018
1976,1689
1356,910
646,529
660,960
1352,1738
1984,2009
1857,1464
1113,713
535,572
815,1209
1565,1945
2031,1924
1653,1220
865,556
535,718
1031,1495
1807,2008
2018,1743
1408,954
673,498
634,910
1300,1720
1923,2024
1892,1515
1156,730
543,554
773,1168
1550,1889
2025,1936
1702,1266
905,584
500,693
957,1435
1775,1997
2040,1751
1444,1015
711,511
595,971
1216,1678
1947,2020
1909,1567
1202,777
560,540
735,1081
1513,1869
2023,1960
1734,1301
919,608
523,615
944,1362
1737,1982
2036,1863
1517,1074
708,534
613,830
1205,1620
1910,2045
1942,1613
1248,807
604,524
696,1065
1503,1842
2013,1971
1762,1340
982,635
528,633
914,1338
1713,1979
2030,1868
1547,1091
765,505
571,804
1161,1584
1913,2005
1951,1644
1279,838
609,503
682,990
1427,1797
2000,1985
1806,1374
1039,670
526,615
885,1254
1663,1947
2033,1873
1584,1141
814,537
534,785
1105,1502
1862,2017
1972,1682
1344,907
620,490
651,970
1357,1764
1967,1996
1837,1434
1077,700
533,591
815,1232
1626,1938
2033,1904
1640,1190
857,549
539,724
1068,1536
1844,2013
1988,1706
1343,933
652,502
657,1003
1325,1737
1981,2012
1856,1474
1110,714
541,573
812,1219
1583,1912
2046,1917
1670,1219
844,556
529,703
1050,1471
1807,2008
1994,1749
1416,968
675,518
621,907
1287,1708
1948,2022
1888,1519
1155,761
552,547
766,1153
1548,1891
2027,1940
1697,1271
896,583
525,680
991,1422
1779,2009
2018,1789
1466,1001
716,513
596,897
1238,1662
1927,2023
1884,1576
1203,780
576,544
753,1037
1494,1842
2031,1964
1744,1314
956,609
529,666
942,1374
1729,1967
2018,1817
1505,1063
739,522
570,827
1206,1622
1919,2046
1936,1614
1256,798
583,531
665,1064
1476,1849
2018,1972
1774,1352
978,626
530,633
908,1327
1711,1971
2043,1844
1535,1089
769,533
579,800
1170,1644
1900,2028
1945,1649
1327,884
599,544
677,1018
1428,1794
1988,1989
1814,1400
1036,663
531,630
869,1286
1650,1957
2049,1867
1596,1139
805,547
557,754
1129,1557
1876,2019
1970,1686
1322,896
619,547
670,988
1376,1754
1992,2008
1843,1443
1073,676
542,592
840,1228
1618,1919
2042,1879
1625,1174
852,555
558,733
1070,1517
1840,2029
1971,1719
1387,838
648,506
645,958
1348,1738
1985,2064
1853,1481
1108,716
548,589
803,1219
1594,1911
2036,1914
1655,1219
866,585
543,717
1039,1465
1806,2016
2005,1749
1423,965
669,498
617,882
1305,1695
1978,2023
1892,1529
1165,718
561,561
767,1146
1546,1961
2031,1945
1706,1275
944,586
531,674
998,1421
1768,1997
2001,1781
1467,1013
687,553
599,877
1316,1658
1957,2028
1913,1571
1204,783
618,544
737,1069
1494,1847
2009,1978
1735,1307
952,605
522,648
943,1416
1736,1991
2023,1830
1520,1065
748,508
570,825
1191,1593
1910,2025
1911,1615
1234,830
583,521
693,1068
1468,1836
2007,1975
1763,1352
987,646
531,620
908,1333
1704,1966
2029,1844
1546,1097
773,527
561,798
1157,1578
1835,2023
1962,1644
1287,858
578,518
691,1027
1407,1787
1990,1970
1810,1344
1048,674
519,633
870,1207
1665,1933
2038,1884
1598,1133
836,550
572,757
1103,1545
1857,2015
1979,1685
1344,894
628,517
660,967
1409,1821
1975,2004
1833,1469
1079,727
530,581
827,1245
1625,1925
2039,1878
1660,1180
853,556
529,713
1027,1512
1786,2022
1987,1708
1364,921
652,459
643,979
1350,1738
1966,2022
1858,1483
1106,718
542,578
818,1208
1586,1915
2066,1914
1662,1228
872,568
533,705
1031,1458
1781,2010
1989,1751
1430,962
687,511
617,897
1286,1699
1967,2016
1915,1526
1153,753
537,545
765,1148
1548,1886
2033,1947
1706,1263
921,593
522,680
922,1423
1770,1997
2014,1784
1471,1037
713,504
591,906
1235,1652
1911,1982
1934,1568
1119,804
539,532
780,1110
1495,1867
2005,1961
1775,1322
965,634
533,641
949,1333
1707,1976
2030,1794
1520,1068
736,523
571,825
1204,1612
1910,2022
1900,1626
1264,829
591,531
700,1055
1469,1841
2014,1980
1728,1352
996,634
529,633
909,1347
1708,1972
2031,1849
1546,1076
770,521
575,804
1153,1573
1909,2034
1961,1660
1255,863
595,527
687,1028
1442,1808
2010,1990
1800,1454
1030,666
517,609
870,1281
1645,1916
2018,1884
1583,1142
807,510
557,743
1113,1532
1856,2023
1955,1686
1335,899
638,507
641,976
1361,1751
1980,2002
1845,1443
1087,694
535,584
842,1208
1585,1920
2049,1908
1640,1185
857,549
534,727
1065,1507
1840,2021
1981,1703
1374,926
652,523
651,952
1313,1734
1972,2011
1859,1485
1109,752
540,576
802,1190
1598,1906
2037,1920
1669,1219
891,568
535,711
1046,1464
1792,2008
1998,1760
1429,982
678,514
609,945
1301,1704
1957,2014
1893,1529
1156,739
557,541
791,1147
1548,1892
2031,1962
1740,1335
921,585
529,650
969,1437
1756,1997
2025,1816
1480,1024
737,503
596,869
1244,1664
1935,2030
1928,1582
1217,794
579,544
727,1101
1516,1850
2017,1972
1753,1333
974,639
530,660
935,1348
1753,2003
2030,1830
1526,1074
739,521
570,835
1183,1607
1890,2046
1936,1622
1272,843
596,522
661,1037
1456,1831
2011,1975
1785,1364
998,653
578,632
900,1322
1699,1961
2013,1854
1593,1093
771,526
571,800
1132,1571
1872,2046
1964,1656
1349,858
637,518
677,1031
1424,1785
1981,1992
1818,1369
1052,678
530,605
844,1273
1662,1982
2023,1893
1585,1140
818,529
560,761
1089,1535
1841,2028
1971,1714
1344,897
630,517
646,909
1352,1755
1988,2024
1844,1452
1074,700
570,577
833,1270
1611,1921
2040,1919
1624,1195
831,567
549,728
1062,1512
1845,2012
2014,1722
1370,924
659,511
657,941
1336,1734
1999,2005
1861,1486
1119,740
537,581
792,1202
1585,1909
2040,1924
1664,1247
900,572
535,709
1048,1464
1801,2008
1997,1755
1433,958
687,514
609,902
1286,1717
1950,2037
1905,1546
1172,816
558,547
763,1142
1520,1891
2038,1949
1711,1275
911,595
522,680
974,1409
1769,2002
2016,1789
1472,1030
717,510
594,866
1180,1652
1936,2025
1912,1570
1210,780
571,546
726,1106
1489,1852
2010,1946
1754,1335
985,610
529,643
932,1351
1674,1961
2027,1832
1527,1065
754,522
566,804
1186,1618
1899,2022
1940,1643
1266,834
592,527
657,1045
1470,1837
2014,1996
1772,1337
987,641
509,627
909,1294
1714,1957
2023,1854
1568,1107
776,516
569,792
1158,1571
1909,2025
1952,1670
1280,859
609,511
661,1018
1424,1820
1992,1993
1822,1393
1031,686
511,600
852,1271
1650,1937
2032,1875
1591,1163
814,545
540,756
1103,1528
1848,2011
1979,1695
1352,910
630,526
649,985
1366,1735
1979,2007
1837,1471
1036,718
537,591
809,1231
1607,1949
2036,1918
1654,1193
844,530
549,728
1062,1521
1821,2003
1976,1712
1390,918
661,516
589,944
1336,1736
1975,2012
1859,1483
1126,699
557,570
794,1185
1581,1911
2035,1912
1653,1229
883,574
537,697
1027,1448
1792,2004
1997,1751
1452,987
713,519
609,885
1285,1695
1930,2031
1893,1541
1174,752
559,553
767,1157
1522,1879
2014,1941
1701,1279
922,584
519,663
976,1399
1759,1997
2020,1781
1481,1026
731,476
579,858
1230,1631
1923,2037
1925,1581
1234,800
573,537
725,1095
1487,1843
2019,1971
1790,1322
992,630
531,633
921,1320
1728,1956
2023,1841
1533,1077
765,553
566,806
1169,1609
1910,2030
1950,1595
1258,835
604,530
682,1041
1457,1829
2012,1965
1745,1354
1000,653
530,596
899,1314
1686,1966
2023,1854
1563,1111
779,507
576,786
1141,1560
1883,2025
1962,1656
1358,869
592,523
673,1019
1407,1781
2015,1998
1819,1426
1082,680
536,631
844,1334
1655,1952
2019,1881
1599,1141
826,531
554,757
1105,1531
1857,2022
1990,1707
1335,932
611,509
652,964
1364,1755
1988,2040
1840,1463
1112,704
531,588
827,1220
1609,1925
2042,1855
1655,1201
852,556
531,725
1060,1494
1832,2010
1988,1722
1388,932
648,478
664,944
1335,1762
1962,1993
1850,1510
1127,698
552,585
800,1203
1585,1905
2037,1908
1669,1224
877,562
535,701
1039,1464
1766,1993
2004,1758
1419,1002
663,536
609,877
1276,1692
1983,2038
1900,1527
1161,747
552,553
745,1155
1531,1936
2035,1935
1721,1284
929,594
531,667
978,1409
1757,1995
2020,1764
1485,1022
727,518
591,855
1243,1651
1922,2027
1913,1581
1218,795
570,534
724,1091
1508,1849
2019,1969
1717,1308
973,618
531,633
946,1327
1728,1986
2025,1832
1535,1070
755,534
555,816
1177,1727
1903,2056
1944,1615
1261,833
584,520
662,1060
1466,1833
2014,1924
1764,1357
989,648
531,621
896,1318
1695,1958
2028,1841
1559,1097
783,522
566,804
1148,1571
1848,2027
1932,1657
1279,872
534,518
667,1037
1405,1751
1983,1997
1815,1416
1039,677
556,598
859,1273
1650,1950
2046,1898
1598,1147
818,596
535,765
1099,1531
1857,2033
1988,1693
1344,936
630,506
670,989
1359,1769
1988,2014
1845,1455
1096,700
533,584
815,1180
1575,1919
2030,1906
1652,1201
844,570
543,707
1061,1495
1831,2008
1992,1738
1385,933
661,517
628,938
1326,1723
1974,2012
1871,1490
1126,751
558,573
801,1187
1591,1912
2045,1962
1675,1217
883,563
557,703
1021,1453
1779,1997
2010,1755
1390,987
706,510
609,904
1274,1684
1946,2037
1909,1542
1174,765
570,550
763,1156
1520,1836
2025,1949
1722,1312
929,572
530,671
987,1400
1751,1923
2042,1794
1481,1024
725,521
570,853
1231,1633
1923,2040
1908,1578
1228,805
570,537
729,1108
1496,1843
2022,1972
1746,1348
1000,612
528,652
940,1367
1703,1974
2024,1833
1510,1076
757,528
574,816
1182,1596
1866,2027
1940,1622
1271,835
615,504
685,1048
1456,1828
2023,1983
1783,1375
1015,676
528,695
891,1314
1682,1961
2018,1850
1555,1150
778,531
552,786
1150,1567
1874,2027
1963,1657
1355,874
583,521
661,1005
1405,1774
1988,1995
1831,1419
1138,680
500,573
852,1270
1643,1890
2046,1879
1609,1163
791,535
549,754
1103,1566
1853,2023
1979,1706
1343,898
635,515
652,967
1347,1764
1980,2012
1852,1466
1104,718
540,531
805,1219
1608,1919
2033,1888
1631,1219
861,554
543,701
1041,1500
1857,2010
1988,1725
1390,936
657,465
674,939
1329,1714
1975,1970
1896,1493
1127,736
543,596
778,1192
1574,1896
2027,1926
1676,1273
894,567
516,702
1009,1455
1799,2003
2002,1755
1437,986
700,530
609,885
1275,1686
1901,2012
1898,1547
1206,778
583,535
747,1133
1531,1870
2014,1948
1693,1291
943,598
523,662
987,1399
1753,1990
2019,1841
1516,1048
725,524
583,848
1208,1652
1924,2020
1910,1594
1234,772
578,533
702,1078
1481,1774
2065,1973
1754,1352
964,679
470,613
920,1336
1728,1959
2024,1841
1494,1096
765,509
561,802
1178,1582
1889,2015
1952,1626
1284,848
583,521
697,1033
1448,1819
2018,2011
1780,1370
1010,661
527,632
905,1310
1687,1976
2033,1858
1572,1130
791,527
583,787
1139,1563
1884,2016
1962,1695
1317,881
625,565
665,1005
1399,1781
1995,2023
1812,1426
1062,655
539,598
842,1266
1650,1958
2029,1886
1609,1147
804,545
539,740
1094,1491
1852,2046
1981,1697
1388,911
651,513
639,962
1345,1751
1965,1989
1858,1491
1105,727
542,589
810,1230
1610,1935
2040,1937
1650,1211
861,552
533,725
1056,1517
1830,2008
1975,1748
1390,942
656,518
616,937
1338,1699
1966,1957
1830,1498
1134,767
539,581
787,1184
1561,1894
2034,2038
1658,1237
890,569
519,688
1039,1445
1788,2001
2014,1762
1453,984
700,530
596,887
1285,1674
1957,2018
1890,1541
1171,801
606,544
776,1138
1541,1867
1987,1949
1718,1282
868,566
496,656
972,1375
1742,1986
2032,1811
1496,967
722,517
583,855
1221,1649
1927,2031
1923,1592
1230,774
582,535
729,1087
1530,1870
2039,1953
1752,1335
974,603
526,664
927,1298
1714,1953
2028,1834
1540,1091
774,521
608,814
1129,1593
1900,2024
1953,1624
1277,842
595,514
678,1056
1442,1821
2012,1983
1796,1374
1036,589
531,616
881,1302
1678,1963
2032,1800
1568,1130
786,521
561,776
1154,1547
1875,2017
1943,1658
1319,882
611,515
648,1028
1389,1766
1988,2018
1837,1452
1076,696
495,594
835,1267
1639,1997
2064,1897
1612,1172
819,545
530,756
1091,1511
1818,2029
1979,1707
1372,931
634,364
644,949
1345,1736
1970,2019
1853,1475
1104,715
559,562
809,1194
1604,1914
2040,1949
1653,1184
867,568
540,694
1035,1485
1821,2006
1994,1734
1409,928
637,516
595,929
1312,1736
1976,2026
1845,1500
1135,749
539,535
768,1181
1565,1912
2014,1992
1702,1288
900,570
521,700
1025,1422
1789,2003
2019,1833
1454,1001
719,522
609,886
1270,1660
1941,2016
1900,1541
1191,764
557,553
761,1138
1521,1867
2016,1955
1724,1314
926,596
523,658
952,1399
1729,2068
2049,1802
1511,1035
735,488
596,838
1222,1634
1919,2009
1910,1589
1226,804
574,533
714,1069
1483,1841
2021,1958
1754,1341
1001,617
519,635
909,1339
1706,1956
2023,1849
1545,1088
768,553
579,800
1158,1592
1940,2011
1948,1634
1286,847
595,541
691,1033
1457,1816
2014,1991
1721,1387
1013,650
516,610
878,1297
1679,1956
2026,1856
1570,1124
762,531
550,760
1139,1556
1870,2025
1968,1670
1317,868
609,517
671,997
1387,1759
1990,2001
1831,1414
1075,650
587,595
859,1267
1628,1949
2041,1893
1601,1169
834,526
531,741
1089,1478
1851,2031
1988,1712
1364,851
635,540
636,948
1343,1746
1988,2008
1845,1467
1113,714
552,574
826,1211
1588,1922
2053,1915
1653,1194
870,543
540,711
1040,1487
1832,2004
2003,1734
1397,944
669,477
634,927
1317,1696
1962,2010
1832,1541
1131,765
557,505
801,1158
1574,1906
2030,1935
1701,1241
900,555
540,695
1013,1442
1779,2005
2020,1785
1431,1001
700,508
602,880
1260,1678
1945,2017
1925,1547
1186,778
557,548
750,1167
1539,1870
2031,1945
1732,1297
931,627
513,637
957,1377
1775,1998
2025,1797
1513,1049
738,518
571,841
1225,1638
1919,2023
1925,1598
1194,813
583,521
713,1082
1433,1841
2014,1971
1758,1354
979,642
530,635
913,1321
1702,1972
1988,1855
1546,1090
762,528
571,787
1160,1582
1936,2026
1952,1644
1277,851
591,518
687,1053
1438,1818
2010,2037
1788,1385
1014,620
532,573
880,1308
1680,1970
2036,1856
1607,1122
784,536
549,776
1156,1597
1874,2025
1972,1660
1324,866
621,518
661,1030
1386,1776
1991,1997
1837,1505
1065,687
505,596
844,1263
1640,1945
1993,1891
1612,1220
836,548
532,736
1087,1511
1832,2019
1984,1716
1387,912
643,518
640,948
1347,1736
1978,1997
1847,1459
1135,705
539,568
793,1234
1604,1904
2040,1918
1672,1217
870,574
548,708
1044,1515
1825,2019
1999,1725
1411,907
667,511
631,910
1292,1714
2005,2025
1874,1511
1145,735
543,500
803,1177
1568,1888
2025,1930
1687,1232
909,571
557,697
1018,1450
1797,1996
2005,1772
1470,991
704,501
597,877
1293,1674
1933,2038
1910,1550
1199,768
549,545
732,1141
1512,1869
1991,1945
1728,1305
930,610
496,650
969,1413
1749,1989
2016,1812
1494,1014
701,492
648,847
1221,1647
1932,1982
1936,1603
1234,808
592,530
722,1082
1487,1842
2018,1964
1757,1348
981,634
526,656
911,1328
1700,1960
2031,1844
1572,1093
765,522
571,802
1144,1596
1893,2037
1950,1635
1319,845
587,505
688,1039
1444,1794
2009,1983
1824,1379
1018,655
537,609
894,1300
1676,1976
2036,1879
1572,1127
806,527
553,761
1130,1560
1860,2021
1974,1672
1313,884
622,518
656,1117
1429,1769
1990,2005
1854,1447
1088,689
536,593
835,1250
1624,1945
2028,1893
1617,1237
840,545
588,738
1061,1521
1840,2043
2001,1699
1373,918
639,443
639,944
1342,1738
1974,1970
1873,1490
1107,713
638,570
813,1196
1594,1850
2046,1919
1658,1233
908,568
537,700
1026,1477
1815,2009
1994,1750
1374,950
670,509
609,918
1325,1525
1963,2021
1882,1504
1147,747
555,563
761,1167
1557,1892
2040,1955
1678,1254
875,581
517,677
978,1453
1769,1996
2006,1729
1459,1004
711,518
604,877
1287,1665
1942,2001
1912,1557
1208,808
560,529
732,1064
1509,1840
2015,1951
1728,1288
947,631
588,648
969,1395
1734,1983
1988,1810
1493,1052
740,523
584,819
1205,1628
1922,2034
1929,1601
1233,855
611,509
712,1078
1479,1836
2010,1975
1780,1351
991,645
509,629
905,1327
1694,1964
2033,1832
1548,1091
770,518
537,789
1138,1595
1895,2025
1958,1651
1287,855
609,517
669,1031
1436,1789
2001,1986
1754,1395
1025,634
542,646
966,1284
1662,1948
2040,1906
1564,1134
797,537
543,762
1124,1545
1866,2011
1978,1678
1327,882
622,518
661,992
1374,1772
1989,1989
1827,1439
1078,701
539,615
839,1245
1614,1941
2026,1896
1637,1163
826,504
548,738
1093,1506
1854,1973
1990,1723
1364,910
646,505
648,945
1344,1720
1974,2031
1872,1485
1122,708
559,597
781,1202
1585,1905
2033,1919
1669,1245
879,569
555,705
1036,1508
1780,1984
2000,1738
1415,971
674,506
649,921
1306,1703
1979,2018
1883,1538
1152,744
