Voltage,Current
663,1870
1764,609
883,1969
1573,508
1174,2023
1286,491
1481,1930
974,655
1686,1819
773,804
1857,1637
638,1115
1973,1322
559,1307
2029,1054
541,1534
2001,884
657,1811
1847,667
803,1944
1664,545
1004,2024
1457,517
1317,2019
1134,566
1545,1915
911,726
1783,1706
700,990
1962,1426
555,1223
2092,1211
530,1448
2020,993
596,1758
1897,720
726,1891
1737,597
886,1974
1558,520
1231,2053
1218,539
1440,1971
1013,600
1650,1843
835,853
1898,1581
601,1040
1987,1376
550,1318
2032,1100
570,1644
1952,777
657,1767
1832,644
796,1941
1663,555
1115,2028
1343,514
1305,1997
1160,574
1542,1919
913,753
1822,1683
673,945
1949,1510
571,1164
2020,1241
537,1492
2005,924
589,1696
1918,727
702,1857
1853,622
966,2008
1512,509
1157,2021
1277,535
1392,1981
1059,660
1694,1802
765,821
1867,1632
633,1030
1977,1422
508,1346
2035,1078
531,1601
2001,855
724,1774
1859,674
844,1971
1594,521
1075,2010
1365,513
1293,2006
1164,618
1614,1841
863,749
1809,1699
682,911
1936,1497
583,1245
2022,1240
527,1454
2016,980
573,1704
1939,793
763,1905
1716,578
926,1993
1528,502
1125,2017
1305,538
1470,1952
978,654
1682,1819
779,802
1851,1639
646,1160
2067,1337
531,1310
2027,1099
483,1531
1986,912
661,1815
1827,662
796,1936
1650,549
1012,2011
1440,530
1337,1994
1118,555
1539,1896
917,740
1780,1722
687,1010
1966,1376
556,1237
2019,1201
543,1480
2013,995
596,1751
1844,710
744,1898
1740,582
960,1997
1526,511
1231,2011
1210,544
1450,1945
1016,616
1648,1820
810,855
1897,1584
630,1040
2000,1368
531,1286
2020,1141
543,1606
1961,880
645,1776
1861,685
765,2088
1689,575
1067,2017
1405,518
1272,1995
1169,551
1492,1931
984,727
1802,1697
709,897
1913,1531
560,1154
1993,1245
517,1490
2012,933
583,1649
1910,744
691,1852
1798,632
939,1989
1505,518
1169,2022
1277,527
1388,1993
1065,663
1691,1813
779,809
1857,1633
630,1010
1965,1414
520,1333
2030,1095
543,1547
1986,881
581,1789
1853,674
869,1971
1577,529
1065,2014
1387,553
1287,2001
1156,611
1613,1872
841,752
1780,1710
685,920
1932,1507
586,1243
2018,1157
520,1456
2014,966
581,1690
1936,765
748,1908
1728,582
927,1999
1518,522
1152,2023
1314,555
1444,1919
958,647
1678,1828
816,807
1851,1636
645,1096
2003,1331
522,1309
2032,1108
533,1409
1980,895
657,1795
1840,655
803,1947
1668,554
1009,2016
1449,518
1286,1997
1125,573
1498,1902
917,744
1806,1725
692,996
1975,1421
560,1228
2037,1195
531,1452
2014,1002
617,1740
1937,707
743,1893
1735,581
939,1988
1535,515
1269,1983
1218,552
1462,1944
991,634
1678,1818
777,883
1910,1526
596,1089
1999,1335
533,1321
2035,1089
561,1641
1943,810
656,1815
1836,663
796,1935
1669,522
1091,2023
1355,517
1270,2024
1152,579
1534,1914
926,765
1809,1686
663,936
1937,1535
570,1176
2014,1241
531,1510
2002,925
609,1699
1926,698
705,1842
1744,609
957,1996
1493,516
1134,2023
1324,543
1400,2030
1047,673
1679,1777
761,872
1919,1624
602,1089
1988,1348
529,1421
2016,1014
553,1622
2003,814
648,1798
1861,655
891,1986
1573,566
1088,2024
1364,467
1243,2001
1142,622
1648,1853
830,756
1803,1691
670,950
1947,1494
550,1297
2038,1156
521,1482
2014,920
574,1681
1923,757
726,1919
1704,573
953,1998
1503,519
1174,2022
1285,614
1495,1930
960,647
1690,1742
744,817
1858,1634
636,1114
2012,1312
517,1335
2023,1096
530,1558
2005,878
666,1821
1884,649
816,1938
1624,545
1012,2010
1455,522
1337,1995
1109,592
1552,1919
922,730
1789,1729
711,1012
1959,1423
558,1227
2044,1196
516,1455
2022,996
612,1740
1844,710
752,1894
1727,589
944,1984
1539,518
1242,2009
1176,565
1449,1951
1018,637
1640,1824
787,885
1909,1545
615,1086
2013,1338
522,1323
2010,1117
579,1635
1958,808
661,1794
1844,661
768,1935
1679,566
1076,2047
1364,522
1307,1997
1181,573
1524,1920
937,743
1776,1695
689,930
1932,1463
552,1155
2018,1256
529,1478
2012,960
572,1669
1936,763
480,1837
1807,637
913,2010
1533,519
1139,2021
1330,519
1355,1986
1106,644
1667,1832
809,786
1858,1657
638,980
1963,1449
565,1298
2023,1132
508,1523
2004,902
623,1758
1875,705
835,1956
1627,568
1030,1961
1422,504
1252,2012
1197,595
1591,1915
888,718
1762,1737
706,855
1902,1543
599,1195
2025,1208
529,1404
2036,1017
557,1662
2001,801
737,1875
1754,596
888,1971
1566,510
1122,2022
1335,551
1442,1977
992,635
1650,1849
804,783
1831,1687
656,1117
2014,1348
525,1286
2034,1087
523,1506
2002,923
643,1782
1855,674
777,1917
1696,555
986,1988
1502,515
1270,1997
1135,570
1522,1914
927,724
1764,1742
706,988
1970,1460
578,1199
2010,1246
520,1415
2014,1011
605,1716
1912,726
726,1879
1766,603
896,1972
1570,507
1204,2018
1267,523
1427,1968
1037,621
1654,1876
833,842
1874,1574
615,1037
2020,1400
542,1298
2037,1148
557,1586
1996,807
618,1798
1858,685
765,1841
1714,580
1049,2015
1409,516
1246,2016
1195,575
1493,1948
970,735
1768,1725
690,892
1928,1530
569,1130
2010,1300
522,1464
2015,994
579,1658
1961,793
683,1841
1806,630
921,1935
1544,502
1126,2013
1324,563
1350,1961
1104,646
1662,1824
804,778
1845,1661
648,989
1975,1374
530,1312
2041,1114
531,1541
1977,903
639,1766
1872,684
839,1971
1640,535
1049,2019
1407,518
1259,2010
1172,609
1590,1893
868,740
1778,1737
699,885
1915,1548
596,1217
2023,1219
514,1427
2014,1007
567,1646
1962,804
732,1892
1743,595
908,1985
1548,528
1141,2028
1326,529
1468,1967
1009,641
1648,1841
782,792
1838,1669
657,1072
2036,1349
507,1271
2038,1151
533,1510
2005,944
639,1779
1874,664
778,1919
1714,550
974,2009
1485,511
1291,1977
1156,566
1520,1926
946,715
1769,1740
738,964
1950,1454
560,1232
2023,1243
524,1410
2033,1011
599,1714
1909,740
718,1872
1768,602
881,1977
1574,520
1205,2015
1238,544
1413,1977
1039,623
1692,1860
857,843
1877,1581
626,1041
1974,1401
534,1208
2014,1163
535,1594
1970,855
630,1832
1866,680
771,1914
1708,574
1044,2012
1408,555
1281,2012
1187,556
1481,1915
974,735
1779,1709
699,890
1927,1532
565,1138
2010,1281
526,1478
2014,981
596,1647
1952,795
638,1828
1821,644
898,1978
1548,519
1095,2036
1338,520
1352,1995
1114,624
1652,1839
815,769
1817,1675
653,955
1957,1447
524,1299
2040,1149
524,1502
2013,931
618,1744
1892,708
841,1944
1637,550
1013,2024
1437,517
1250,2025
1213,596
1558,1902
888,737
1775,1740
726,871
1901,1542
609,1207
2023,1270
533,1399
2027,1024
561,1616
1958,821
713,1866
1765,614
870,1973
1583,519
1121,2028
1368,543
1412,1967
1018,630
1640,1841
844,774
1832,1680
666,1036
2019,1374
506,1265
2033,1161
554,1519
2007,928
632,1778
1860,687
769,1909
1715,579
953,1984
1504,490
1286,2023
1173,546
1487,1935
967,700
1742,1738
739,952
1966,1468
575,1167
2028,1241
522,1382
2030,1037
589,1706
1918,770
706,1857
1774,605
859,1966
1588,569
1193,2022
1270,524
1372,1967
1059,618
1601,1875
856,814
1860,1618
618,1011
1972,1419
542,1260
1988,1161
519,1593
1978,846
633,1763
1867,672
729,1969
1703,580
1048,2016
1416,517
1260,2009
1182,556
1483,1954
975,753
1780,1726
696,925
1919,1539
591,1133
2004,1324
524,1452
2031,970
570,1649
1962,856
649,1818
1832,651
931,1980
1554,521
1109,2021
1338,504
1351,1994
1117,637
1650,1874
794,773
1822,1682
651,963
1939,1461
563,1292
2014,1115
530,1521
1979,907
618,1755
1900,700
822,1982
1629,546
1021,2023
1428,516
1238,2029
1202,596
1574,1896
964,691
1754,1746
737,866
1902,1558
615,1185
2033,1223
526,1387
2062,1027
557,1657
1988,832
713,1876
1770,611
883,1969
1598,522
1100,2022
1349,548
1442,1962
1022,622
1638,1852
820,763
1819,1674
671,1052
1996,1377
542,1264
2040,1162
494,1490
1998,933
627,1781
1863,663
766,1918
1700,573
960,2006
1494,495
1288,2009
1157,603
1500,1931
956,710
1745,1760
735,954
1967,1461
570,1189
2023,1237
516,1400
2028,1018
598,1714
1883,740
718,1876
1768,609
895,1962
1562,505
1210,2010
1279,514
1424,1971
1039,651
1624,1842
806,842
1885,1591
618,1020
2063,1380
539,1279
2037,1154
542,1605
1964,805
633,1776
1885,678
765,1870
1701,592
1054,2035
1416,509
1262,2023
1181,555
1499,1931
964,730
1778,1743
700,902
1910,1534
583,1117
1989,1300
530,1452
2014,965
615,1648
1947,791
671,1832
1817,622
901,1990
1547,534
1120,2023
1340,484
1332,1991
1129,641
1658,1738
818,768
1765,1661
650,964
1963,1465
535,1279
2033,1167
542,1508
1988,912
618,1737
1914,708
820,1946
1646,544
1014,2019
1447,514
1246,2012
1215,595
1566,1892
867,707
1754,1729
722,875
1837,1539
611,1172
2012,1190
531,1376
2019,1028
535,1634
1938,823
761,1866
1766,621
880,1971
1638,530
1087,2014
1363,553
1431,1973
1037,617
1622,1857
854,750
1805,1699
680,1031
1951,1382
536,1262
2025,1164
514,1491
2003,952
624,1761
1870,709
757,1915
1710,570
948,1998
1490,513
1255,1937
1175,551
1489,1956
975,705
1737,1764
722,952
1947,1459
585,1104
2027,1271
530,1386
2039,1042
600,1698
1919,773
713,1860
1808,633
870,1972
1595,505
1173,2031
1283,534
1403,1945
1067,622
1625,1869
855,853
1870,1612
639,1040
1979,1413
532,1253
2031,1168
543,1599
1977,971
633,1746
1874,700
745,1910
1718,587
1046,2004
1424,554
1252,2029
1200,544
1472,1941
970,715
1760,1720
713,892
1898,1535
570,1109
1993,1315
513,1387
2016,1001
564,1639
1951,752
663,1821
1831,654
898,1969
1574,531
1087,2025
1347,492
1312,2019
1138,626
1649,1815
829,766
1819,1686
674,942
1954,1476
526,1275
2040,1143
524,1484
1990,931
610,1737
1890,707
829,1944
1654,548
1015,2011
1453,518
1207,2019
1230,577
1548,1901
865,701
1728,1799
739,861
1892,1585
607,1159
2014,1262
518,1372
2026,1044
573,1622
1960,840
702,1860
1806,648
858,1969
1599,550
1077,2023
1363,527
1422,1970
1052,616
1620,1856
833,761
1789,1694
683,1031
1992,1406
542,1273
2035,1178
520,1466
2014,947
638,1768
1871,702
735,1907
1727,609
944,1999
1507,533
1241,2021
1183,555
1480,1948
974,691
1730,1729
768,952
1940,1488
595,1158
2017,1292
527,1382
2017,1039
587,1699
1918,755
693,1843
1820,621
852,1985
1609,498
1144,2024
1291,517
1368,1977
1075,592
1589,1889
874,812
1853,1641
621,988
1962,1482
557,1221
2036,1219
539,1542
1989,885
608,1735
1887,722
730,1905
1740,589
1011,2023
1449,524
1213,2033
1231,544
1454,1952
1010,697
1752,1753
706,861
1896,1571
598,1089
2010,1344
537,1423
2021,1006
560,1644
1966,818
635,1795
1849,661
887,1974
1585,544
1085,2023
1365,508
1311,2006
1122,622
1616,1867
828,761
1832,1700
672,938
1948,1494
509,1271
2033,1156
531,1484
2005,933
609,1720
1888,725
825,1948
1666,552
981,2058
1443,500
1222,2021
1231,584
1555,1901
897,692
1737,1819
737,846
1896,1569
609,1189
2017,1264
507,1375
2030,1041
575,1597
1986,838
698,1871
1754,602
884,1971
1611,527
1079,2049
1364,524
1405,1965
1048,625
1612,1866
844,761
1805,1701
666,1026
1978,1422
490,1231
2019,1164
524,1467
2020,968
617,1738
1885,709
752,1893
1717,518
940,1999
1516,524
1249,2046
1078,544
1479,1949
981,689
1739,1779
752,933
1942,1489
579,1155
2018,1266
540,1374
2027,1058
591,1706
1928,752
695,1852
1806,623
870,1986
1613,512
1157,2034
1290,530
1408,1958
1076,607
1610,1864
859,818
1862,1627
651,1011
1962,1418
540,1242
2021,1211
552,1539
1988,869
591,1747
1888,708
747,1870
1790,593
1009,2012
1438,512
1222,2001
1221,546
1443,1950
981,702
1754,1749
700,868
1888,1578
598,1097
1997,1334
532,1427
1987,1002
557,1634
1965,816
675,1810
1840,659
884,1977
1574,526
1092,2025
1360,451
1311,2025
1148,622
1625,1862
835,756
1833,1691
648,961
1941,1481
674,1283
2033,1154
529,1492
2009,929
607,1722
1909,741
795,1919
1676,556
987,2038
1453,517
1208,2004
1239,544
1539,1915
919,678
1727,1750
744,831
1876,1601
628,1142
2002,1281
523,1365
2034,1057
557,1582
1966,855
665,1844
1798,646
857,1964
1613,527
1069,2046
1358,527
1370,1972
1062,620
1583,1868
854,739
1788,1721
698,1024
1971,1426
552,1211
2033,1195
550,1439
2018,985
609,1729
1896,738
729,1882
1742,596
899,1997
1561,508
1234,2009
1217,544
1448,1958
1013,657
1703,1778
791,932
1935,1509
583,1127
2014,1307
553,1359
2036,1075
575,1669
1936,776
684,1828
1862,635
844,1959
1623,533
1148,2025
1309,521
1392,1980
1087,617
1583,1866
883,762
1840,1654
661,985
1958,1439
556,1208
2010,1215
531,1543
2001,896
596,1722
1900,727
725,1892
1747,600
965,2011
1465,509
1233,2022
1256,544
1429,2010
1026,688
1705,1772
739,835
1887,1596
590,1061
1989,1355
527,1386
2022,1024
557,1622
1973,845
641,1789
1862,663
870,1971
1617,521
1061,2025
1404,521
1287,2008
1157,622
1612,1899
797,741
1778,1721
674,896
1963,1510
531,1232
1974,1170
530,1451
2019,964
597,1729
1857,737
806,1926
1666,569
959,2009
1479,494
1189,2010
1232,573
1526,1922
933,674
1713,1764
752,830
1872,1582
622,1147
2005,1294
518,1345
2027,1068
537,1573
1976,857
687,1844
1797,641
849,1964
1634,533
1078,2005
1331,532
1403,1981
1056,584
1604,1878
839,739
1783,1703
692,1016
1979,1429
526,1232
2028,1202
543,1453
2014,985
609,1748
1888,722
739,1888
1741,582
948,1988
1543,510
1253,2019
1216,583
1454,1960
998,658
1721,1788
754,920
1934,1491
594,1129
2007,1271
529,1352
2031,1069
530,1674
1940,776
680,1854
1737,630
848,1953
1635,536
1169,2029
1305,515
1364,2038
1152,614
1577,1893
847,804
1844,1643
641,989
1945,1431
557,1224
2039,1206
527,1536
1997,844
609,1733
1905,714
727,1885
1736,601
992,1994
1473,518
1221,2025
1229,543
1442,1920
1013,691
1732,1764
754,840
1896,1582
609,1070
1979,1351
528,1375
2015,1033
571,1627
1970,835
639,1802
1856,682
844,1961
1588,537
1092,2016
1399,549
1312,2011
1166,605
1603,1912
870,744
1779,1737
679,929
1918,1495
558,1266
2027,1130
523,1476
2025,971
609,1712
1919,748
761,1919
1689,550
970,1997
1495,504
1182,2023
1267,603
1548,1938
937,674
1716,1812
818,817
1870,1625
638,1109
2022,1288
529,1344
2040,1080
538,1612
1980,881
691,1839
1809,610
874,1950
1634,564
1044,2041
1356,526
1372,1997
1053,600
1587,1883
848,723
1780,1729
722,996
1970,1452
565,1215
2029,1210
527,1434
2005,1001
607,1743
1896,726
739,1873
1756,607
924,1992
1559,513
1213,2019
1219,544
1454,1944
1007,686
1713,1807
780,882
1911,1543
583,1083
2000,1322
525,1325
2033,1066
575,1647
1965,799
661,1865
1871,656
813,1947
1658,514
1126,2025
1342,516
1331,1975
1127,597
1540,1910
907,756
1805,1686
677,971
1936,1519
583,1202
1979,1227
534,1536
1989,890
609,1708
1902,727
717,1883
1754,607
986,2006
1460,492
1225,1997
1234,538
1422,1977
1013,667
1727,1779
751,852
1901,1606
628,1067
1997,1364
524,1387
2052,1037
555,1600
1962,838
637,1772
1870,684
859,1971
1605,534
1078,2010
1398,513
1234,2011
1171,600
1599,1845
888,735
1770,1729
691,988
1880,1523
520,1237
2017,1182
530,1459
2028,980
597,1691
1914,741
797,1931
1680,570
984,2004
1475,525
1191,2010
1265,572
1520,1936
926,674
1709,1777
774,830
1879,1597
622,1123
2010,1288
527,1352
2033,1308
557,1573
1999,886
678,1826
1814,646
879,1953
1627,553
1052,2016
1405,518
1376,1985
1052,596
1581,1888
878,724
1804,1757
698,988
1949,1451
571,1193
2083,1231
528,1417
2036,1016
618,1727
1910,738
714,1878
1766,594
891,1982
1570,524
1208,2023
1208,538
1420,1970
1036,734
1704,1817
778,913
1923,1538
596,1117
2001,1322
557,1331
2032,1094
572,1656
1939,796
665,1821
1833,642
812,1945
1653,510
1092,2023
1334,507
1324,1990
1104,572
1546,1896
916,775
1815,1696
666,942
1949,1490
557,1185
2035,1249
530,1510
2005,910
605,1714
1921,736
712,1878
1804,605
974,2016
1480,505
1166,2011
1250,525
1414,1969
1036,684
1718,1776
744,832
1873,1612
613,1051
1992,1232
509,1382
2027,1042
555,1602
1975,850
657,1773
1866,698
865,1959
1609,525
1022,2027
1406,520
1272,2008
1182,594
1587,1881
874,713
1773,1736
693,911
1924,1516
555,1230
2023,1256
530,1442
2015,959
596,1721
1919,748
846,1919
1693,579
965,2000
1520,490
1179,2023
1267,599
1529,1936
950,671
1706,1801
820,827
1874,1599
640,1144
1988,1314
531,1335
2029,1086
548,1558
1990,890
664,1842
1818,633
849,1967
1642,583
1026,1995
1427,520
1356,2005
1118,577
1570,1897
913,714
1754,1748
719,971
1970,1460
570,1170
2030,1232
527,1417
2037,1007
596,1691
1909,753
711,1867
1780,608
891,1971
1585,504
1204,2016
1270,522
1427,1971
1035,648
1674,1824
787,907
1921,1519
605,1089
2007,1336
552,1308
2038,1108
571,1633
1958,828
657,1794
1840,670
803,1931
1673,529
1116,2025
1364,508
1306,2002
1148,590
1528,1928
939,733
1784,1712
697,899
1911,1523
506,1171
2031,1275
524,1499
2014,946
583,1691
1929,670
704,1854
1792,598
937,2001
1494,510
1118,2023
1282,535
1399,1973
1065,663
1693,1814
781,819
1858,1631
626,1014
1978,1382
525,1382
2028,1063
539,1581
1992,867
617,1762
1877,694
846,1943
1635,518
1013,2079
1429,507
1254,2018
1192,597
1571,1912
913,709
1754,1741
704,871
2020,1556
566,1193
2026,1213
539,1419
2025,1024
578,1664
1950,765
700,1902
1718,577
931,2005
1540,519
1131,2006
1305,537
1477,1946
974,660
1676,1819
793,803
1858,1647
644,1088
2000,1326
524,1310
2019,1104
537,1530
1962,898
644,1801
1853,661
784,1921
1650,543
1026,2010
1440,527
1347,1995
1109,636
1554,1905
906,712
1740,1749
726,965
1958,1468
584,1187
1973,1240
520,1402
2064,1024
612,1690
1909,751
711,1857
1783,599
879,1983
1586,516
1187,1999
1240,525
1419,1971
1026,644
1678,1800
797,863
1910,1573
605,1076
2002,1331
531,1303
2027,1115
562,1639
1974,805
653,1817
1838,637
804,1933
1665,501
1100,2006
1356,514
1313,2006
1130,573
1526,1905
908,757
1810,1712
680,941
1932,1491
570,1210
2035,1261
531,1478
2018,937
587,1686
1931,804
702,1851
1797,620
953,2005
1486,531
1140,2028
1306,530
1374,1983
1061,658
1690,1801
786,791
1860,1634
635,1009
1967,1413
489,1335
2036,1076
542,1569
1953,890
629,1742
1884,711
813,1944
1647,546
1048,2012
1450,517
1239,2019
1213,598
1574,1899
899,702
1750,1758
726,860
1888,1562
565,1171
2018,1239
526,1413
2027,1027
559,1672
1940,774
754,1950
1720,598
929,1991
1523,533
1133,2025
1300,516
1482,1945
987,653
1668,1828
807,793
1844,1660
649,1087
2033,1347
535,1297
2033,1142
578,1519
1993,906
648,1797
1857,683
778,1922
1687,529
1013,2006
1435,518
1338,2010
1130,581
1549,1906
894,700
1744,1766
738,956
1947,1476
576,1117
1981,1263
530,1387
2023,1034
585,1712
1927,747
696,1820
1800,602
868,1961
1586,472
1182,2036
1257,531
1411,1988
1034,644
1675,1832
797,881
1910,1556
599,1098
1988,1346
552,1305
2031,1128
572,1646
1968,809
643,1811
1860,671
796,1925
1631,534
1079,2016
1376,518
1298,2004
1182,584
1520,1926
924,752
1809,1686
687,920
1918,1557
555,1185
2017,1250
534,1507
1982,911
639,1699
1920,765
703,1859
1739,629
956,1995
1499,504
1170,2025
1283,544
1410,1997
1052,667
1701,1789
765,805
1859,1621
601,1024
1964,1396
552,1362
2026,1068
537,1570
1957,868
617,1756
1879,701
790,1945
1648,545
1005,2030
1443,515
1220,2011
1223,586
1557,1902
886,691
1744,1763
724,877
1903,1535
569,1182
2017,1304
527,1406
2025,1052
574,1637
1940,789
768,1895
1720,594
948,1990
1531,517
1122,2024
1311,547
1516,1946
974,644
1667,1799
793,793
1837,1660
672,1072
1991,1330
531,1297
2035,1129
489,1515
1999,907
637,1884
1745,675
783,1921
1692,555
999,2009
1429,510
1325,1978
1119,583
1538,1908
930,690
1730,1735
752,954
1965,1480
573,1150
2040,1261
530,1352
2091,1034
648,1691
1949,759
693,1789
1806,621
857,1964
1596,517
1161,2025
1274,552
1399,1961
1048,645
1620,1849
811,876
1899,1574
604,1063
1991,1374
508,1286
2031,1138
556,1613
1971,819
627,1784
1855,674
776,1931
1693,528
1049,2022
1392,516
1285,2017
1165,569
1498,1931
960,717
1786,1721
700,899
1920,1519
567,1159
1989,1245
530,1439
2002,944
586,1695
1929,752
697,1850
1804,620
949,1986
1500,518
1161,2089
1297,541
1374,1974
1072,661
1688,1802
779,867
1818,1634
639,1028
1980,1443
557,1337
2032,1076
539,1575
1962,875
624,1751
1916,713
828,1954
1643,555
1026,2017
1410,518
1236,2021
1221,594
1564,1905
910,709
1747,1750
723,863
1885,1552
568,1197
2023,1232
527,1429
2025,1003
581,1662
1925,776
750,1908
1725,582
922,1995
1518,523
1147,2030
1308,514
1486,1946
977,649
1685,1860
790,844
1841,1645
643,1089
2003,1347
573,1304
2023,1123
537,1516
1998,907
670,1789
1835,657
811,1941
1670,568
969,2010
1458,526
1324,1999
1130,592
1571,1906
924,683
1728,1718
750,945
1927,1513
571,1163
1999,1266
518,1377
2027,1048
589,1686
1931,759
700,1816
1780,594
869,1970
1594,472
1179,2023
1277,497
1415,1996
1052,609
1715,1840
800,855
1910,1571
609,1080
1992,1350
542,1241
2036,1133
566,1609
1971,830
649,1789
1849,673
804,1931
1685,528
1079,1971
1375,513
1300,2009
1156,564
1518,1927
939,743
1830,1707
691,913
1928,1505
584,1149
2019,1283
520,1463
2023,967
576,1672
1944,792
687,1842
1806,636
932,1996
1526,518
1144,2050
1317,523
1364,1984
1087,638
1687,1821
799,830
1815,1642
637,1015
1976,1423
531,1322
2039,1089
535,1535
1992,889
610,1737
1898,726
805,1938
1661,566
999,1972
1465,514
1218,2023
1231,577
1552,1908
913,694
1737,1756
736,860
1896,1570
570,1155
2013,1258
529,1363
2038,1045
557,1648
1940,789
736,1894
1745,594
901,1980
1557,521
1127,2032
1325,546
1539,1951
1008,634
1659,1838
798,769
1831,1665
658,1057
2040,1344
542,1286
2036,1141
536,1502
2001,909
648,1797
1854,674
783,1925
1688,555
994,2011
1436,516
1339,1997
1148,561
1522,1917
901,680
1718,1763
748,935
1940,1504
575,1155
2014,1271
529,1385
2020,1042
589,1683
1931,753
691,1910
1814,617
857,1954
1595,517
1165,2018
1282,544
1453,1989
1078,637
1654,1838
813,858
1890,1630
654,1061
2004,1362
543,1297
2033,1142
566,1607
1971,842
642,1785
1853,685
779,1923
1684,516
1064,2021
1389,509
1281,2014
1144,568
1521,1941
947,769
1756,1699
685,928
1936,1512
586,1155
2018,1271
530,1480
2009,957
578,1676
1939,787
690,1845
1811,624
932,1972
1522,517
1213,2023
1281,522
1374,1985
1069,665
1681,1824
787,845
1841,1647
636,1010
1962,1387
531,1344
2042,1094
557,1545
1981,890
609,1717
1897,721
800,1936
1653,545
987,2034
1481,518
1212,2012
1237,597
1526,1921
954,678
1725,1815
731,848
1887,1588
568,1160
2018,1272
557,1380
2031,1061
570,1591
1949,802
736,1888
1742,604
919,1986
1563,509
1108,2012
1329,555
1390,1960
1016,631
1650,1845
831,762
1814,1668
679,1040
1996,1378
549,1267
2029,1142
517,1478
2010,934
607,1768
1879,691
765,1881
1718,568
976,2010
1479,514
1299,2008
1153,568
1517,1919
939,676
1728,1781
765,923
1931,1506
583,1187
2010,1290
522,1359
2032,1050
610,1652
1936,786
687,1824
1806,624
855,1972
1622,505
1107,2024
1304,556
1370,1925
1089,630
1643,1859
827,843
1893,1634
673,1050
1987,1385
542,1307
2076,1161
543,1592
1987,903
628,1776
1872,688
763,1906
1702,530
1057,2003
1397,506
1261,2008
1183,551
1483,1953
969,726
1728,1725
697,892
1918,1543
584,1159
2010,1286
509,1468
1999,977
581,1676
1952,776
665,1834
1799,634
919,1976
1539,521
1140,2025
1334,539
1360,1986
1104,650
1674,1815
791,790
1846,1648
648,1001
1967,1366
562,1322
2033,1095
532,1645
1983,924
600,1724
1912,734
813,1931
1674,556
992,2003
1440,520
1205,2019
1247,600
1535,1919
931,674
1719,1811
739,858
1883,1575
570,1181
2038,1262
570,1395
2024,1052
560,1639
1936,791
739,1892
1741,591
916,1987
1546,517
1119,2019
1333,482
1454,1944
998,635
1661,1839
804,775
1832,1672
654,1062
1996,1362
548,1284
2036,1137
531,1500
2002,932
632,1788
1860,674
778,1925
1689,568
983,2001
1477,506
1307,1999
1153,569
1518,1919
926,681
1709,1794
764,920
1913,1506
583,1126
2010,1288
526,1347
2031,1063
524,1665
1952,788
674,1826
1821,631
841,1964
1629,594
1146,2023
1313,518
1352,1944
1093,622
1612,1858
839,838
1875,1543
633,1033
1977,1381
539,1195
2027,1162
529,1596
1989,854
624,1764
1869,694
765,1914
1702,543
1049,2041
1407,501
1262,2009
1191,555
1492,1928
974,716
1822,1725
713,873
1923,1548
596,1110
2002,1310
535,1456
2025,981
569,1648
1962,799
661,1815
1810,668
918,1972
1578,534
1096,2018
1347,505
1327,1999
1147,633
1631,1846
818,774
1792,1685
652,980
1954,1460
526,1302
2019,1125
531,1524
2007,920
591,1703
1897,731
783,1919
1663,554
960,1960
1497,510
1181,2018
1257,570
1515,1917
936,624
1707,1800
742,847
1884,1583
565,1157
2006,1271
519,1379
2026,1048
559,1634
1950,804
721,1868
1754,598
891,1959
1576,510
1113,2003
1362,537
1444,1959
1013,636
1640,1846
870,770
1822,1672
684,1056
1977,1378
549,1263
2035,1162
530,1485
2008,939
636,1788
1847,657
757,1918
1700,566
970,1999
1490,513
1281,1964
1150,568
1496,1927
953,674
1714,1789
772,908
1926,1517
596,1127
2014,1306
529,1347
2036,1081
574,1669
1946,800
665,1828
1811,633
833,1947
1640,537
1135,2023
1316,518
1359,1922
1031,626
1637,1854
842,834
1862,1596
622,1037
1988,1400
548,1292
2014,1172
539,1582
1986,851
621,1765
1858,697
765,1906
1728,534
1048,2014
1416,433
1205,2018
1208,535
1470,1935
1002,711
1754,1740
719,881
1901,1562
569,1115
2014,1299
535,1452
2004,990
570,1639
1952,826
687,1824
1827,637
909,1979
1545,509
1106,2023
1340,500
1339,2000
1115,633
1701,1833
818,764
1806,1660
648,988
2024,1452
585,1299
2031,1106
519,1494
1962,920
593,1711
1914,748
757,1935
1692,570
966,1999
1494,507
1182,2034
1268,568
1509,1932
948,675
1695,1892
765,820
1869,1620
584,1142
2018,1297
521,1348
2030,1071
565,1614
1970,804
706,1871
1757,607
877,1976
1572,530
1103,2024
1374,542
1423,1969
1026,625
1624,1854
835,742
1817,1708
685,1037
1988,1385
543,1240
2045,1183
525,1477
2027,937
635,1775
1865,691
756,1904
1718,556
968,1962
1494,518
1270,2003
1166,567
1506,1934
931,668
1698,1795
764,908
1923,1528
584,1124
2014,1322
524,1344
2030,1063
563,1657
1947,795
660,1829
1850,637
841,1954
1631,526
1142,2009
1320,532
1356,1985
1104,620
1618,1863
851,830
1874,1645
618,1037
1975,1405
542,1247
2026,1176
542,1577
1994,870
628,1759
1879,726
753,1914
1715,540
1033,2015
1419,538
1243,2023
1190,545
1462,1948
996,698
1757,1739
715,872
1896,1567
592,1107
2004,1309
534,1437
2014,990
570,1639
1958,761
659,1814
1832,657
909,1972
1494,528
1103,2025
1350,523
1335,1997
1126,649
1639,1841
818,766
1843,1671
657,980
1963,1452
529,1266
2046,1138
536,1543
2003,933
594,1696
