Voltage,Current
1601,2011
1910,1349
817,514
724,1285
1825,2015
1755,1115
662,570
944,1579
1983,1925
1520,854
559,661
1244,1766
2027,1753
1233,658
549,879
1443,1933
1925,1563
1018,534
610,1141
1679,2038
1889,1299
786,475
765,1337
1857,2020
1672,1024
620,553
976,1618
2014,1910
1467,822
529,723
1244,1841
2043,1717
1196,676
536,932
1489,1976
1952,1467
918,530
662,1180
1731,2045
1853,1246
750,521
829,1466
1917,1986
1609,977
591,596
1027,1661
1999,1884
1360,750
523,744
1312,1863
2014,1690
1153,610
575,994
1598,2010
1955,1437
874,518
667,1224
1763,2014
1780,1141
669,530
869,1495
1940,1969
1615,932
588,665
1179,1725
2024,1810
1327,714
555,794
1363,1895
1963,1604
1052,570
583,1037
1602,2005
1931,1426
860,507
721,1315
1844,1930
1765,1115
660,566
922,1560
1983,1918
1493,838
543,678
1200,1789
2040,1809
1256,678
534,892
1468,1957
1997,1542
1000,566
609,1099
1662,2023
1873,1279
752,517
768,1362
1875,2001
1711,1045
627,571
1031,1634
1996,1914
1433,807
550,705
1222,1866
2040,1704
1179,624
491,933
1535,1960
1989,1462
978,531
626,1170
1727,2031
1851,1231
749,518
792,1415
1905,1961
1633,970
601,601
1037,1665
2013,1873
1405,751
570,780
1320,1876
2001,1699
1151,607
553,885
1531,1959
1952,1415
874,518
686,1221
1766,2024
1810,1176
555,538
875,1503
1939,1978
1583,920
571,620
1074,1701
2028,1812
1317,700
525,806
1347,1871
2018,1622
1078,596
585,1042
1625,2012
1918,1357
834,511
712,1275
1810,2026
1728,1088
685,545
921,1556
1957,1937
1527,889
549,680
1182,1772
2036,1776
1333,685
530,844
1428,1917
2010,1482
992,544
588,1077
1703,2017
1896,1317
791,493
777,1399
1881,2011
1692,1042
613,570
965,1603
1988,1899
1445,778
591,713
1233,1833
2035,1750
1218,652
532,920
1521,1956
1981,1519
955,532
633,1138
1710,2067
1854,1224
737,514
797,1413
1882,1986
1622,990
593,651
1087,1694
2026,1866
1388,803
528,759
1286,1862
2018,1639
1089,556
570,967
1584,1995
1956,1452
908,538
664,1258
1783,2029
1814,1168
696,493
844,1479
1935,1952
1576,879
578,637
1104,1724
2031,1831
1325,714
522,900
1390,1912
2042,1565
1065,570
581,1020
1607,2014
1913,1313
818,518
726,1295
1822,2014
1764,1133
677,552
947,1584
1969,1940
1525,871
556,640
1152,1764
2010,1759
1245,656
513,858
1427,1940
2018,1575
1018,596
617,1116
1679,1988
1873,1297
826,516
740,1377
1785,1967
1718,1040
623,563
938,1648
1988,1914
1523,837
536,718
1223,1820
2036,1741
1234,641
542,939
1483,1961
1963,1478
922,529
633,1162
1724,2032
1910,1237
755,521
808,1458
1923,1983
1618,988
583,602
1031,1660
2015,1854
1299,746
543,795
1291,1873
2029,1671
1156,629
570,1077
1577,1998
1940,1363
883,518
654,1213
1757,2023
1762,1150
686,527
885,1513
1929,1974
1589,935
579,652
1111,1738
2023,1808
1344,722
524,788
1333,1889
2020,1622
1069,526
574,1035
1583,2006
1945,1397
854,508
715,1305
1828,2015
1765,1121
635,556
922,1550
1962,1932
1502,835
542,697
1170,1779
2025,1774
1260,791
532,881
1454,1958
2001,1545
1008,534
612,1100
1680,2021
1886,1273
765,519
765,1357
1869,2008
1724,1052
634,584
997,1634
1988,1914
1468,806
533,707
1216,1841
2031,1631
1170,632
543,929
1407,1960
1988,1524
959,595
660,1203
1730,2025
1845,1297
717,513
790,1408
1900,1958
1626,963
589,615
1026,1658
1988,1878
1416,777
526,774
1310,1892
2031,1682
1148,598
557,954
1520,1997
1930,1438
883,521
660,1237
1745,2023
1823,1224
656,504
833,1489
1939,1961
1606,942
581,622
1070,1634
2027,1753
1338,713
529,791
1335,1893
2020,1660
1085,585
586,1057
1631,2010
1890,1373
836,544
726,1274
1806,2010
1782,1067
656,545
905,1550
1975,1945
1556,899
570,674
1180,1781
2040,1788
1281,685
523,855
1391,1920
1993,1544
1000,536
596,1084
1658,2021
1901,1311
815,426
774,1378
1880,1983
1702,1047
622,584
954,1595
1976,1895
1444,804
542,713
1217,1815
2040,1743
1207,642
561,920
1505,1977
2007,1512
992,542
627,1141
1708,2016
1850,1220
731,523
835,1411
1890,1979
1639,986
611,620
1068,1686
2010,1860
1386,722
557,753
1286,1853
2018,1664
1118,591
557,987
1548,1963
1958,1445
903,518
685,1247
1797,2024
1792,1182
709,524
852,1491
1918,1957
1559,902
566,615
1105,1722
1959,1841
1341,707
531,830
1400,1914
2019,1606
1047,584
587,1025
1620,1996
1916,1347
818,518
712,1285
1833,2018
1763,1128
661,530
921,1583
1971,1937
1534,868
552,658
1144,1750
2037,1756
1257,662
490,855
1427,1933
2013,1570
1020,568
598,1113
1672,2037
1897,1322
811,504
731,1352
1809,1977
1695,1052
644,566
952,1612
1988,1919
1479,855
557,714
1226,1826
2035,1746
1226,648
496,905
1493,1952
1971,1466
929,533
662,1197
1699,2025
1855,1262
753,526
828,1453
1914,2005
1650,1000
572,596
1021,1651
2003,1858
1387,748
524,753
1286,1867
2032,1696
1144,620
550,1001
1552,1976
1949,1441
888,519
649,1203
1753,2023
1801,1167
700,537
845,1490
1957,1974
1611,959
575,622
1100,1725
2016,1841
1358,726
510,779
1327,1881
2021,1628
1079,589
562,976
1593,1997
1949,1380
845,509
702,1297
1827,2037
1757,1129
674,546
908,1547
1962,1910
1514,845
543,674
1172,1782
2030,1773
1276,678
535,879
1441,1957
2001,1546
1004,542
583,1085
1624,2018
1877,1279
835,514
731,1343
1860,2012
1730,1075
639,574
992,1634
2009,1907
1505,817
539,701
1212,1802
2001,1696
1187,630
543,902
1468,1956
2007,1531
974,572
630,1179
1718,2046
1849,1223
755,519
778,1399
1897,1991
1641,959
600,597
1052,1657
2003,1886
1422,789
527,759
1300,1857
1994,1691
1155,618
550,942
1471,1964
1951,1437
916,518
661,1205
1751,2029
1827,1233
723,527
854,1483
1931,1990
1588,960
605,621
1063,1685
2019,1852
1324,718
522,801
1337,1891
2017,1639
1092,585
596,1062
1624,1983
1922,1367
835,525
760,1274
1817,2012
1735,1097
646,545
929,1548
1966,1945
1546,871
560,656
1176,1778
2042,1770
1229,683
541,830
1390,1914
1997,1551
1034,556
600,1072
1650,2006
1901,1361
814,521
765,1360
1872,1982
1720,1059
643,574
930,1581
1993,1908
1472,817
537,698
1212,1798
2029,1764
1243,646
543,929
1483,1966
1988,1525
968,521
618,1138
1757,2016
1835,1271
739,510
791,1387
1893,1995
1657,991
609,611
1052,1683
1994,1866
1404,764
524,743
1276,1844
2029,1630
1122,602
560,970
1552,1987
1936,1448
905,524
683,1249
1810,2025
1806,1176
704,525
844,1451
1939,1963
1573,907
571,611
1144,1721
2001,1843
1348,730
526,832
1392,1911
2014,1622
1067,581
571,1022
1593,1995
1913,1362
826,517
648,1301
1815,1985
1763,1128
609,537
922,1556
1977,1935
1538,867
553,674
1145,1753
2075,1759
1245,689
511,855
1422,1931
2025,1592
1051,592
576,1121
1664,1949
1905,1319
810,518
735,1406
1830,1986
1695,1043
626,527
974,1582
1979,1907
1483,804
528,744
1242,1848
2039,1686
1181,631
534,920
1485,1962
1970,1474
922,542
656,1189
1702,2025
1851,1241
754,516
843,1452
1916,1960
1618,965
591,620
1030,1659
2016,1853
1366,761
531,766
1311,1854
2002,1660
1106,595
583,1035
1603,2011
1936,1396
845,496
612,1260
1776,2018
1731,1116
661,535
896,1517
1953,1982
1551,907
577,650
1152,1834
2056,1815
1296,699
526,817
1373,1886
2025,1577
1010,553
593,1048
1630,2009
1909,1335
819,517
742,1369
1858,2025
1728,1064
665,553
939,1570
1974,1901
1467,816
531,693
1196,1779
2039,1759
1236,658
548,907
1467,1960
2001,1523
971,553
631,1124
1688,2035
1857,1246
765,509
790,1400
1883,1997
1642,1010
596,597
1052,1684
2014,1879
1414,766
565,730
1275,1844
2027,1686
1137,598
560,959
1518,1930
1954,1424
909,513
677,1247
1781,2021
1818,1188
709,508
822,1459
1921,1964
1585,907
584,635
1089,1712
2014,1842
1348,741
519,814
1361,1910
2032,1636
1031,608
565,1014
1583,2064
1919,1318
842,517
692,1245
1809,2019
1801,1153
676,531
918,1553
1949,1945
1541,881
552,632
1152,1751
2028,1768
1251,674
496,850
1405,1934
2014,1594
1049,569
608,1182
1666,2029
1858,1331
792,516
741,1319
1786,2045
1704,1045
631,563
927,1580
1999,1909
1476,830
527,725
1262,1840
2036,1702
1196,634
541,892
1479,1961
1970,1474
922,522
638,1169
1713,2016
1814,1249
753,518
817,1429
1883,1984
1648,985
596,598
981,1643
2022,1865
1390,752
511,753
1250,1854
2010,1686
1166,609
569,932
1577,1997
1954,1426
896,519
661,1226
1762,1997
1792,1165
685,518
852,1477
1927,1985
1613,945
587,639
1108,1712
2007,1842
1342,733
531,776
1314,1845
2018,1605
1069,606
602,1015
1604,1995
1936,1419
887,506
687,1286
1812,2003
1778,1139
665,552
900,1503
1960,1998
1517,864
542,666
1158,1738
2026,1792
1309,691
517,874
1438,1941
2000,1565
1018,551
589,1075
1649,2032
1892,1292
731,510
744,1344
1880,2062
1727,1064
643,578
984,1620
2010,1918
1479,821
531,681
1197,1827
2036,1735
1181,641
543,894
1471,1941
1992,1532
1005,541
613,1167
1718,2025
1862,1259
748,499
787,1400
1883,1995
1624,1009
596,585
1000,1645
2003,1882
1428,787
539,752
1296,1860
2016,1700
1156,622
530,932
1495,1982
1952,1442
913,522
657,1197
1740,2029
1838,1220
735,497
822,1487
1934,1992
1618,945
557,643
1102,1710
2026,1814
1307,714
513,805
1365,1894
2012,1628
1064,573
583,1041
1624,2018
1924,1365
840,552
735,1273
1806,2008
1728,1085
623,549
910,1567
1976,1945
1542,884
561,700
1170,1785
2049,1760
1298,684
505,872
1469,1943
1988,1543
966,535
644,1153
1689,2006
1863,1283
780,521
791,1405
1882,1997
1677,1023
648,561
983,1614
1968,1888
1405,790
529,726
1231,1827
2032,1699
1260,638
452,950
1518,1978
1967,1488
938,535
641,1202
1731,2014
1803,1184
713,536
833,1387
1918,1998
1637,981
596,623
1078,1727
2010,1863
1360,770
522,765
1298,1868
2023,1634
1101,570
565,986
1569,1997
1988,1438
896,514
692,1271
1805,2012
1789,1155
687,531
900,1399
2105,1919
1551,870
558,649
1144,1755
2029,1815
1306,713
509,950
1435,1936
2009,1574
1039,570
592,1076
1618,2012
1883,1304
791,525
739,1331
1841,2064
1741,1102
635,565
955,1580
1979,1924
1468,854
540,687
1192,1815
2035,1721
1213,648
531,895
1453,1946
1984,1554
1026,547
651,1126
1708,2022
1871,1252
791,524
767,1359
1864,1988
1657,994
604,596
1009,1647
2000,1902
1444,774
520,769
1285,1818
2036,1699
1161,613
540,925
1508,1945
1964,1453
899,516
646,1204
1707,2023
1846,1211
770,514
800,1472
1923,1989
1611,956
587,609
1044,1691
2023,1854
1298,731
529,767
1305,1878
2016,1657
1103,597
602,1030
1599,1999
1936,1399
866,468
646,1257
1784,2032
1755,1116
662,536
896,1528
1942,1999
1584,907
596,656
1152,1756
1996,1791
1300,672
526,816
1376,1892
2012,1567
1026,555
596,1050
1651,1944
1910,1357
809,511
787,1344
1850,2010
1732,1065
626,568
947,1567
1961,1909
1467,835
539,692
1188,1841
2022,1751
1260,663
560,896
1474,1957
1977,1528
996,574
613,1114
1676,2028
1861,1224
765,513
783,1374
1887,1995
1666,1014
610,622
1039,1673
2014,1872
1416,783
543,726
1271,1850
2028,1674
1132,623
553,962
1527,1935
1970,1468
920,511
670,1223
1801,2045
1811,1198
725,529
826,1447
1923,1991
1592,920
579,620
1114,1636
2003,1833
1358,740
531,804
1355,1896
2025,1635
1104,601
557,986
1565,1997
1923,1376
844,540
693,1305
1780,2020
1780,1155
689,543
901,1542
1962,1954
1548,903
561,645
1117,1740
2040,1788
1261,687
533,832
1394,1893
2015,1608
1064,572
604,1084
1640,2016
1936,1345
815,508
718,1328
1844,2008
1721,1068
635,544
945,1577
1979,1918
1471,825
532,718
1238,1830
2031,1726
1208,637
556,881
1444,1951
1983,1487
932,533
635,1180
1691,2025
1863,1288
751,465
826,1442
1906,1995
1650,991
591,598
1012,1649
2020,1836
1390,753
531,754
1281,1864
2023,1686
1156,622
563,998
1547,1998
1951,1452
902,518
648,1185
1742,2019
1799,1167
703,533
848,1453
1936,1972
1622,958
604,630
1100,1721
2014,1844
1353,663
527,773
1308,1886
2012,1629
1081,578
589,1010
1572,1991
1949,1413
859,481
722,1274
1816,2023
1727,1136
679,562
891,1537
1938,1918
1525,866
557,660
1105,1779
2033,1808
1301,726
535,806
1417,1931
2001,1608
1031,549
587,1064
1637,2012
1887,1322
786,517
753,1331
1864,2014
1753,1084
638,573
974,1610
1996,1922
1482,819
552,705
1193,1780
2037,1727
1206,628
534,894
1464,1948
1990,1532
1011,548
652,1158
1716,2016
1861,1254
765,539
778,1383
1877,1982
1662,970
600,590
1009,1648
2001,1911
1440,783
531,752
1274,1862
2017,1687
1180,620
540,928
1494,1971
1950,1453
901,518
649,1115
1728,2040
1872,1237
725,518
844,1468
1899,1957
1624,959
594,622
1075,1689
2029,1838
1339,717
530,796
1356,1862
1991,1645
1089,585
597,1053
1619,1978
1932,1386
849,534
709,1266
1824,2012
1745,1098
644,545
900,1535
1962,1937
1502,890
537,683
1161,1768
2028,1789
1270,666
537,837
1401,1914
2014,1545
1009,555
599,1064
1613,2010
1927,1331
815,503
761,1360
1858,2007
1717,1065
631,550
931,1573
1976,1902
1469,804
540,701
1193,1785
2025,1776
1256,702
536,913
1457,1945
1994,1540
986,544
609,1088
1651,2028
1832,1259
754,522
809,1387
1876,1977
1669,1014
607,609
1039,1664
1992,1864
1421,774
530,724
1257,1839
2023,1673
1135,596
557,950
1490,2005
1966,1493
910,518
665,1224
1806,2046
1816,1202
707,539
836,1451
1913,1971
1569,923
592,622
1074,1699
2018,1814
1375,743
531,800
1352,1841
2018,1678
1077,596
566,924
1564,1985
1925,1387
849,508
669,1264
1799,2019
1783,1160
687,547
898,1534
1971,1955
1558,881
561,643
1118,1745
2010,1789
1278,709
539,818
1392,1922
2010,1607
1060,575
596,1075
1652,2008
1912,1348
818,503
721,1297
1846,2010
1670,1068
635,552
940,1567
2014,1919
1483,830
533,718
1241,1832
2036,1738
1172,602
529,894
1467,1949
1975,1496
940,531
657,1153
1706,2025
1879,1271
765,507
809,1445
1888,1993
1651,1001
596,596
1002,1639
2014,1889
1391,765
522,720
1273,1843
2029,1708
1144,604
573,1024
1598,1997
1936,1417
895,524
665,1258
1756,2018
1770,1141
678,491
867,1495
1940,2011
1598,913
585,626
1125,1736
2025,1855
1335,718
548,789
1340,1893
2017,1595
1052,594
584,1036
1596,1983
1918,1350
839,517
734,1322
1859,2024
1732,1093
651,555
909,1567
1949,1927
1495,840
541,678
1158,1815
2063,1782
1273,686
557,855
1448,1944
2003,1565
1010,537
609,1089
1657,2025
1879,1284
781,517
764,1367
1859,2001
1692,1054
622,604
1037,1660
2006,1891
1466,790
540,708
1222,1844
2049,1736
1156,610
531,942
1517,1969
1975,1511
948,485
657,1245
1746,2023
1830,1220
732,494
809,1426
1897,1965
1620,959
552,605
1052,1674
1980,1894
1443,757
531,792
1368,1853
2028,1655
1101,603
561,955
1555,1998
1940,1387
865,513
709,1240
1819,2024
1805,1172
680,538
890,1522
1957,1945
1579,890
496,636
1102,1699
2030,1818
1283,686
527,814
1429,1914
2014,1609
1052,574
578,1106
1635,2010
1937,1351
832,509
757,1305
1807,2028
1732,1091
638,555
908,1549
1979,1947
1543,873
548,681
1160,1776
2031,1787
1325,669
527,857
1428,1997
1988,1530
974,547
628,1121
1680,2044
1883,1304
791,518
784,1377
1939,2006
1688,1051
617,544
952,1599
1988,1890
1427,933
509,726
1242,1848
2043,1738
1205,641
519,922
1501,2021
1962,1507
949,534
638,1197
1719,2082
1812,1218
716,536
818,1437
1923,1985
1650,994
595,615
1064,1687
2016,1868
1399,753
523,753
1278,1869
2023,1660
1101,580
568,964
1561,1986
1987,1439
908,488
687,1255
1781,2023
1806,1175
692,531
864,1492
1931,1938
1639,881
562,637
1113,1730
2040,1826
1330,759
526,843
1416,1923
2009,1608
1056,583
587,1039
1615,2018
1899,1333
791,509
685,1311
1856,2023
1755,1117
661,556
935,1573
2015,1926
1520,861
531,670
1102,1751
2039,1739
1234,661
530,885
1430,1938
1989,1570
1023,564
633,1125
1681,2014
1905,1309
789,528
757,1344
1840,1998
1676,1036
620,568
973,1606
2001,1904
1464,813
537,723
1255,1791
2037,1721
1200,633
539,903
1472,1956
1974,1479
926,555
638,1166
1701,2097
1861,1258
752,518
816,1438
1911,1986
1654,996
591,618
1036,1648
2014,1862
1374,752
527,752
1286,1860
2018,1679
1134,617
575,1011
1572,1999
1949,1412
866,519
673,1232
1754,2012
1759,1145
678,516
871,1504
1942,1969
1605,933
576,661
1135,1738
2034,1845
1334,715
529,778
1330,1895
2095,1604
1052,570
572,1033
1623,2017
1923,1366
844,488
731,1323
1832,2012
1750,1108
665,543
908,1535
1967,1927
1538,842
539,678
1152,1782
2036,1794
1286,688
536,873
1423,1926
2002,1571
1026,544
604,1084
1651,2018
1874,1293
803,516
752,1362
1844,1993
1692,1038
609,586
1016,1638
2005,1845
1441,800
550,708
1231,1891
2030,1715
1167,615
527,926
1494,1971
1970,1464
974,551
700,1190
1757,2023
1851,1237
732,510
799,1412
1889,1975
1631,978
583,597
1039,1665
2005,1898
1391,761
520,798
1326,1939
2057,1646
1139,596
561,988
1526,1974
1910,1416
870,523
653,1245
1772,2029
1815,1219
709,518
882,1510
1954,1973
1581,911
579,636
1079,1714
2018,1815
1311,709
559,808
1360,1911
2026,1633
1093,595
583,1052
1608,2025
1929,1374
843,469
697,1275
1791,2022
1753,1112
658,592
897,1536
1961,1955
1554,887
543,670
1165,1767
2026,1795
1352,693
534,841
1425,1919
2012,1536
986,544
610,1100
1676,2021
1892,1310
791,518
770,1382
1870,2001
1714,1052
624,573
971,1636
1988,1892
1444,803
531,713
1229,1818
2038,1749
1273,651
531,999
1502,1994
1979,1502
965,530
650,1164
1710,2045
1845,1214
722,518
813,1432
1934,1987
1646,1002
597,618
1070,1686
2006,1869
1390,778
527,726
1292,1866
2031,1655
1121,570
562,958
1535,1990
1968,1451
898,552
683,1253
1792,2021
1782,1178
679,543
867,1504
1945,1958
1635,881
568,620
1120,1738
2027,1828
1338,713
530,821
1403,1924
2010,1575
1057,576
578,1037
1601,2012
1908,1346
799,511
722,1323
1830,2017
1755,1128
644,569
940,1577
1978,1930
1519,858
543,658
1164,1766
1986,1764
1226,649
548,860
1429,1934
2001,1526
1082,561
652,1132
1698,2021
1884,1298
798,513
753,1343
1867,1995
1677,1022
623,568
973,1609
1999,1945
1468,821
516,726
1254,1836
2031,1725
1205,700
516,890
1469,1952
1971,1491
974,534
639,1159
1718,2023
1891,1260
747,519
813,1434
1906,1992
1650,991
601,589
1020,1646
2020,1860
1362,743
524,754
1283,1844
2022,1684
1144,629
568,944
1568,2021
1944,1434
887,520
670,1228
1765,2014
1780,1146
687,532
892,1504
1949,1970
1598,933
574,623
1109,1738
2020,1829
1335,715
510,799
1353,1893
2053,1604
1068,581
585,1041
1603,1997
1936,1402
861,516
717,1308
1832,2062
1762,1120
669,556
909,1548
1955,1931
1526,858
548,661
1156,1766
2040,1802
1279,689
539,887
1422,1931
2001,1558
1022,534
611,1078
1640,2021
1884,1288
779,492
756,1347
1818,2001
1690,1022
627,590
1038,1634
2014,1901
1456,824
531,709
1236,1840
2031,1708
1173,637
548,912
1472,1970
1988,1518
972,521
674,1230
1731,2045
1840,1230
739,524
791,1405
1892,1999
1633,970
591,600
1026,1652
1989,1879
1416,778
529,765
1305,1868
2053,1682
1143,614
543,945
1552,1961
1900,1400
870,524
660,1211
1753,2023
1822,1149
779,518
878,1492
1942,1945
1590,939
553,611
1093,1703
2033,1820
1309,709
527,808
1347,1937
2014,1634
1112,592
583,1012
1614,2003
1942,1411
844,459
713,1254
1792,2012
1733,1117
644,544
895,1534
1953,1971
1547,902
542,657
1154,1702
2010,1802
1296,698
529,845
1417,1928
1998,1530
1005,530
609,1108
1664,2015
1910,1322
804,521
744,1378
1879,2013
1705,1062
624,555
953,1590
1979,1893
1455,806
531,709
1200,1815
2033,1779
1234,661
560,914
1483,1964
1978,1508
975,529
627,1125
1710,2012
1869,1222
709,497
804,1418
1918,1990
1655,1004
623,624
1020,1661
2005,1875
1416,765
535,754
1279,1839
2023,1672
1128,610
557,985
1520,1978
1965,1468
918,519
665,1234
1778,2034
1818,1196
709,530
870,1482
1889,1964
1513,905
571,620
1096,1721
2024,1820
1350,714
540,830
1402,1915
2023,1622
1044,570
583,1028
1584,2010
1942,1372
819,508
709,1249
1812,2015
1764,1142
661,556
921,1565
1972,1938
1544,879
552,659
1144,1748
2043,1751
1251,666
527,855
1416,1931
2030,1589
981,564
646,1100
1676,2042
1909,1317
802,525
724,1335
1810,1996
1693,1033
632,620
945,1593
1974,1918
1486,834
534,714
1235,1828
2036,1755
1213,649
539,887
1457,1943
1986,1492
939,525
635,1142
1705,2019
1875,1284
767,519
799,1439
1901,1983
1669,989
601,598
1013,1634
2062,1867
1409,733
517,730
1260,1845
2025,1691
1172,623
569,960
1567,1985
1957,1472
905,520
661,1197
1752,2025
1790,1160
700,530
844,1454
1919,1982
1612,952
610,634
1105,1734
2018,1839
1369,739
524,778
1296,1883
2014,1636
1078,581
584,1036
1573,2014
1934,1374
838,521
748,1305
1831,2023
1758,1120
660,544
895,1525
1957,1971
1521,871
537,660
1142,1764
2031,1810
1240,690
565,845
1431,1927
1993,1577
1000,510
587,1065
1637,2015
1886,1279
756,518
748,1350
1853,2010
1704,1047
607,592
984,1619
2014,1896
1456,805
530,710
1210,1891
2055,1738
1208,629
550,910
1433,1977
1966,1525
958,518
651,1224
1802,2025
1845,1219
738,545
790,1377
1910,1969
1628,959
583,620
1048,1651
2006,1875
1414,791
517,792
1312,1854
2040,1672
1131,608
557,992
1546,1979
1938,1426
885,487
651,1228
1767,2029
1810,1202
715,531
870,1491
1932,1965
1595,920
567,622
1082,1701
2029,1841
1322,717
517,799
1339,1924
2037,1639
1107,585
595,1040
1610,2027
1933,1382
862,474
653,1258
1780,2021
1756,1100
669,547
883,1524
1955,1996
1559,906
534,685
1168,1827
2028,1789
1320,705
529,865
1399,1945
1997,1538
990,546
587,1113
1672,2017
1896,1322
804,498
777,1374
1880,1998
1705,1042
653,570
944,1597
1962,1897
1468,814
535,705
1226,1818
2040,1755
1209,651
552,859
1493,1959
1985,1492
957,534
627,1230
1722,2049
1830,1215
725,526
795,1426
1894,1986
1668,1029
606,596
1050,1678
2007,1868
1404,778
519,753
1268,1845
2026,1675
1146,607
573,958
1524,1984
1996,1465
922,524
670,1242
1786,2024
1838,1193
713,543
870,1481
1933,1946
1557,871
563,635
1089,1725
2022,1826
1340,749
530,831
1376,1915
2014,1660
1065,573
576,1007
1598,2036
1897,1357
839,495
756,1298
1810,2004
1749,1107
677,544
983,1571
1976,1940
1537,860
553,637
1169,1751
2062,1761
1253,661
526,847
1422,1922
1982,1527
997,563
596,1115
1662,2048
1962,1309
791,519
745,1334
1850,1972
1661,1028
610,588
966,1626
1990,1893
1478,829
517,725
1235,1850
2054,1734
1215,611
478,886
1454,1958
1979,1500
948,520
621,1141
1690,2011
1896,1274
764,518
804,1404
1901,1998
1675,1019
607,585
966,1617
2001,1864
1403,755
524,801
1265,1836
2027,1695
1156,611
560,985
1554,1975
1953,1451
900,525
661,1234
1728,2023
1771,1163
683,504
857,1450
1929,1982
1601,950
583,637
1104,1724
2024,1844
1343,723
531,776
1324,1888
1968,1645
1069,572
603,1030
1594,1996
1942,1377
874,507
717,1284
1798,2048
1818,1125
654,539
882,1558
1949,1879
1531,874
553,653
1140,1750
2029,1823
1306,599
530,779
1416,1931
2020,1588
1040,526
592,1061
1638,2018
1851,1305
787,506
740,1341
1847,2009
1696,1055
635,588
986,1632
1992,1904
1444,818
614,701
1199,1808
2028,1712
1178,618
569,920
1490,1969
1962,1515
974,534
636,1165
1709,2020
1858,1142
785,511
778,1380
1870,1982
1645,988
596,602
1013,1678
1999,1903
1441,789
522,753
1291,1892
2079,1686
1156,616
558,932
1544,1974
1909,1442
892,514
657,1207
1721,2024
1838,1231
735,480
863,1494
1933,2015
1635,954
557,609
1060,1681
2023,1750
1317,723
528,780
1318,1892
2025,1658
1127,585
572,1022
1596,2000
1939,1408
870,590
672,1237
1782,2021
1775,1145
682,534
887,1513
1949,1962
1572,908
557,648
1142,1764
2066,1808
1306,702
524,830
1392,1896
2006,1554
1000,552
600,1077
1657,2004
1905,1348
804,513
744,1361
1851,2010
1700,1072
635,555
935,1560
1978,1906
1469,826
558,685
1197,1750
2027,1762
1248,638
543,907
1461,1951
1979,1522
991,543
623,1145
1683,2058
1858,1224
748,514
793,1400
1877,1998
1666,1037
609,597
1027,1659
1989,1940
1420,783
523,730
1273,1828
2027,1681
1156,613
550,943
1520,1921
1988,1479
922,524
674,1216
1758,2022
1827,1198
713,538
844,1476
1923,1967
1579,922
565,622
1119,1712
2014,1849
1364,733
531,817
1373,1902
2014,1634
1080,582
573,1019
1584,2003
1913,1314
832,515
698,1322
1953,2017
1775,1151
674,554
920,1556
1967,1944
1546,881
552,651
1134,1746
2037,1769
1273,675
543,845
1412,1937
2007,1586
1044,573
607,1089
1674,2029
1897,1328
804,510
739,1369
1833,2005
1705,1048
639,657
1105,1594
1988,1917
1493,854
535,701
1222,1817
2036,1751
1231,651
543,890
1444,1954
1991,1505
955,514
623,1128
1698,2023
1880,1297
770,514
818,1425
1858,1997
1670,1017
609,601
992,1626
1988,1879
1415,796
617,729
1258,1834
2027,1697
1150,626
561,986
1552,1974
1962,1439
905,511
648,1193
1741,2024
1797,1163
691,534
829,1491
1913,1970
1624,892
586,620
1090,1726
2018,1842
1346,730
537,780
1311,1866
2023,1622
1078,585
570,1016
1572,1988
1939,1419
878,510
731,1284
1820,2019
1754,1145
665,544
881,1507
1941,1941
1548,897
562,648
1142,1737
2029,1819
1314,685
530,799
1417,1925
2014,1609
1035,563
591,1056
1620,2023
1890,1314
800,518
730,1327
1859,2008
1739,1061
632,570
983,1616
1988,1866
1479,824
535,701
1205,1795
2040,1721
1208,620
556,909
1457,1954
1988,1523
1026,543
635,1169
1744,2029
1856,1247
700,516
777,1387
1876,1987
1636,958
597,596
1035,1649
2001,1893
1437,790
523,757
1298,1867
2049,1686
1157,591
535,933
1468,1964
1962,1440
892,542
630,1200
1747,2025
1840,1205
711,472
895,1485
1936,1914
1607,951
583,610
1066,1686
2020,1814
1349,711
529,804
1361,1881
2095,1656
1126,603
578,1010
1598,1997
1937,1401
861,523
675,1237
1812,2022
1762,1126
666,488
874,1508
1918,1962
1572,907
555,652
1155,1763
2022,1790
1274,693
528,830
1376,1905
2001,1562
1000,565
600,1108
1640,2009
1909,1344
787,513
757,1356
1859,2010
1720,1076
630,568
927,1577
1960,1908
1468,825
530,689
1198,1686
2035,1761
1238,662
557,933
1481,1926
2025,1527
979,539
613,1124
1718,2023
1905,1249
751,508
794,1415
1884,2001
1693,1039
615,577
1027,1659
2004,1875
1444,793
570,712
1234,1829
2028,1694
1142,611
549,932
1505,1975
1999,1478
979,514
670,1219
1754,2046
1811,1198
713,529
835,1472
1925,1959
1572,932
583,622
1079,1714
2018,1847
1370,736
529,817
1355,1918
2023,1633
1099,581
570,1005
1593,2010
1913,1413
835,534
714,1265
1844,2018
1792,1145
677,553
937,1532
1967,1959
1545,859
572,663
1131,1734
2036,1764
1272,684
530,841
1396,1919
2018,1594
1078,573
596,1103
1676,2007
1900,1311
818,506
714,1320
1778,2016
1705,1050
635,551
934,1575
1987,1935
1506,855
528,690
1212,1815
2035,1757
1248,649
533,872
1451,1941
1988,1504
974,540
615,1123
1674,2023
1882,1298
779,491
754,1417
1884,2003
